transaction_id,receipt_number,store_id,register_id,employee_id,customer_id,transaction_datetime,transaction_type,subtotal,discount_amount,tax_amount,total_amount,payment_method,item_count,prescription_included,loyalty_used,manager_override,status
TXN-0001058,RCP-00001058,PH-004,REG-05,EMP-0086,CUS-02059,2026-05-28 14:50:07,Sale,115.6,0,9.53,125.13,Credit Card,3,False,True,False,Completed
TXN-0001059,RCP-00001059,PH-002,REG-03,EMP-0025,CUS-00477,2026-07-17 18:51:08,Sale,559.12,27.16,43.89,575.85,Debit Card,9,False,True,True,Completed
TXN-0001060,RCP-00001060,PH-001,REG-04,EMP-0001,,2026-07-04 16:56:20,Sale,105.44,0,8.7,114.14,Credit Card,2,False,False,False,Completed
TXN-0001061,RCP-00001061,PH-005,REG-03,EMP-0100,CUS-01211,2026-06-11 19:19:39,Sale,162.14,5.91,12.9,169.13,Credit Card,5,False,True,False,Completed
TXN-0001062,RCP-00001062,PH-003,REG-05,EMP-0063,CUS-04391,2026-07-26 14:05:57,Sale,39.57,4.06,2.93,38.44,Cash,2,False,True,False,Completed
TXN-0001063,RCP-00001063,PH-002,REG-02,EMP-0040,CUS-04134,2026-05-17 11:04:47,Sale,31.66,0,2.61,34.27,Debit Card,1,False,True,False,Completed
TXN-0001064,RCP-00001064,PH-001,REG-04,EMP-0016,CUS-04243,2026-05-07 20:02:43,Sale,105.39,8.86,7.96,104.49,Cash,2,False,True,False,Completed
TXN-0001065,RCP-00001065,PH-003,REG-05,EMP-0045,CUS-02532,2026-07-12 15:33:15,Sale,126.71,0,10.45,137.16,Debit Card,4,False,True,False,Completed
TXN-0001066,RCP-00001066,PH-002,REG-02,EMP-0036,CUS-00562,2026-05-09 08:38:04,Sale,375.39,12.54,29.94,392.79,Credit Card,5,False,True,False,Completed
TXN-0001067,RCP-00001067,PH-004,REG-01,EMP-0083,CUS-03835,2026-07-21 16:18:18,Sale,109.92,0.33,9.05,118.64,Cash,5,False,True,False,Completed
TXN-0001068,RCP-00001068,PH-001,REG-05,EMP-0003,CUS-04853,2026-07-10 08:33:46,Sale,4.4,0.66,0.31,4.05,Debit Card,1,False,True,False,Completed
TXN-0001069,RCP-00001069,PH-002,REG-02,EMP-0024,CUS-01246,2026-07-22 21:20:57,Sale,238.85,9.47,18.92,248.3,Debit Card,7,False,True,False,Completed
TXN-0001070,RCP-00001070,PH-001,REG-03,EMP-0015,CUS-01163,2026-05-07 11:30:47,Sale,215.61,32.34,15.12,198.39,Cash,2,False,True,False,Completed
TXN-0001071,RCP-00001071,PH-004,REG-06,EMP-0083,CUS-04158,2026-07-27 08:57:32,Sale,241.1,0,19.9,261.0,Credit Card,8,False,True,False,Completed
TXN-0001072,RCP-00001072,PH-005,REG-05,EMP-0103,CUS-01246,2026-06-04 11:21:00,Sale,168.54,0,13.91,182.45,Split Payment,4,False,True,False,Completed
TXN-0001073,RCP-00001073,PH-002,REG-01,EMP-0036,CUS-04518,2026-07-08 16:24:47,Sale,80.87,3.01,6.43,84.29,Debit Card,3,False,True,False,Completed
TXN-0001074,RCP-00001074,PH-002,REG-05,EMP-0035,CUS-00623,2026-07-23 10:49:47,Sale,222.67,7.28,17.77,233.16,Credit Card,7,False,True,False,Completed
TXN-0001075,RCP-00001075,PH-005,REG-06,EMP-0102,CUS-01975,2026-06-12 11:11:06,Sale,263.91,29.2,19.36,254.07,Debit Card,7,False,True,False,Completed
TXN-0001076,RCP-00001076,PH-005,REG-05,EMP-0100,CUS-04598,2026-07-10 12:55:08,Sale,5.47,0.59,0.4,5.28,Debit Card,2,False,True,False,Completed
TXN-0001077,RCP-00001077,PH-003,REG-02,EMP-0064,CUS-02339,2026-05-08 14:46:14,Sale,30.05,0,2.48,32.53,Cash,2,False,True,False,Completed
TXN-0001078,RCP-00001078,PH-001,REG-05,EMP-0020,CUS-03812,2026-06-03 13:53:05,Sale,217.96,4.61,17.6,230.95,Credit Card,5,False,True,False,Completed
TXN-0001079,RCP-00001079,PH-001,REG-04,EMP-0002,,2026-05-23 08:03:34,Sale,222.12,0,18.32,240.44,Cash,5,False,False,False,Completed
TXN-0001080,RCP-00001080,PH-003,REG-01,EMP-0061,CUS-01878,2026-07-26 13:01:50,Sale,113.61,0,9.37,122.98,Cash,3,False,True,False,Completed
TXN-0001081,RCP-00001081,PH-004,REG-03,EMP-0069,,2026-05-23 20:53:52,Sale,284.63,3.42,23.21,304.42,Gift Card,6,False,False,False,Completed
TXN-0001082,RCP-00001082,PH-001,REG-03,EMP-0016,CUS-01480,2026-05-16 14:22:21,Sale,151.35,5.9,12.01,157.46,Debit Card,6,False,True,False,Completed
TXN-0001083,RCP-00001083,PH-003,REG-06,EMP-0063,CUS-00541,2026-06-18 09:34:55,Sale,162.47,4.25,13.05,171.27,Cash,4,False,True,False,Completed
TXN-0001084,RCP-00001084,PH-004,REG-05,EMP-0068,,2026-05-19 12:40:35,Sale,242.08,0,19.97,262.05,Debit Card,1,False,False,False,Completed
TXN-0001085,RCP-00001085,PH-001,REG-03,EMP-0017,CUS-01545,2026-07-12 15:58:16,Sale,149.91,4.56,11.99,157.34,Credit Card,3,False,True,False,Completed
TXN-0001086,RCP-00001086,PH-005,REG-04,EMP-0102,CUS-03518,2026-07-03 20:38:09,Sale,173.02,0,14.28,187.3,Credit Card,3,False,True,False,Completed
TXN-0001087,RCP-00001087,PH-001,REG-01,EMP-0013,CUS-00170,2026-07-03 21:03:38,Sale,164.44,8.86,12.83,168.41,Credit Card,4,False,True,False,Completed
TXN-0001088,RCP-00001088,PH-005,REG-04,EMP-0105,CUS-02289,2026-05-25 12:02:10,Sale,211.57,0,17.44,229.01,Credit Card,8,False,True,False,Completed
TXN-0001089,RCP-00001089,PH-001,REG-01,EMP-0015,CUS-01167,2026-06-26 09:26:24,Sale,220.11,0,18.16,238.27,Credit Card,7,False,True,False,Completed
TXN-0001090,RCP-00001090,PH-004,REG-04,EMP-0086,CUS-04552,2026-06-27 16:11:13,Sale,327.82,4.29,26.68,350.21,Cash,7,False,True,False,Completed
TXN-0001091,RCP-00001091,PH-005,REG-06,EMP-0106,CUS-02139,2026-06-03 20:00:02,Sale,219.84,35.21,15.23,199.86,Cash,2,False,True,False,Completed
TXN-0001092,RCP-00001092,PH-005,REG-01,EMP-0091,CUS-04422,2026-05-05 16:28:36,Sale,179.9,14.8,13.62,178.72,Debit Card,5,False,True,False,Completed
TXN-0001093,RCP-00001093,PH-001,REG-02,EMP-0020,CUS-01074,2026-06-14 13:58:09,Sale,426.15,6.69,34.6,454.06,Cash,10,False,True,False,Completed
TXN-0001094,RCP-00001094,PH-002,REG-03,EMP-0023,CUS-00970,2026-07-05 19:33:16,Sale,237.21,10.64,18.7,245.27,Credit Card,5,False,True,False,Completed
TXN-0001095,RCP-00001095,PH-002,REG-02,EMP-0040,,2026-06-27 14:29:45,Sale,160.36,0.36,13.21,173.21,Credit Card,5,False,False,False,Completed
TXN-0001096,RCP-00001096,PH-002,REG-03,EMP-0036,CUS-01156,2026-06-20 10:08:15,Sale,151.29,0,12.48,163.77,Credit Card,4,False,True,False,Completed
TXN-0001097,RCP-00001097,PH-001,REG-03,EMP-0014,CUS-02852,2026-05-09 11:36:50,Sale,186.91,13.0,14.35,188.26,Debit Card,6,False,True,False,Completed
TXN-0001098,RCP-00001098,PH-005,REG-04,EMP-0089,CUS-04776,2026-06-26 17:18:28,Sale,170.59,0,14.07,184.66,Cash,7,False,True,False,Completed
TXN-0001099,RCP-00001099,PH-005,REG-04,EMP-0107,CUS-04093,2026-07-16 08:21:12,Sale,153.51,0,12.66,166.17,Cash,3,False,True,False,Completed
TXN-0001100,RCP-00001100,PH-002,REG-02,EMP-0023,CUS-00741,2026-05-23 16:00:55,Sale,196.52,2.27,16.03,210.28,Credit Card,7,False,True,False,Completed
TXN-0001101,RCP-00001101,PH-001,REG-01,EMP-0012,CUS-02580,2026-05-07 12:28:41,Sale,308.69,6.66,24.92,326.95,Debit Card,6,False,True,False,Completed
TXN-0001102,RCP-00001102,PH-003,REG-06,EMP-0046,,2026-07-28 14:33:17,Sale,122.94,0,10.14,133.08,Credit Card,3,False,False,False,Completed
TXN-0001103,RCP-00001103,PH-001,REG-03,EMP-0001,,2026-07-18 20:53:20,Sale,34.3,0.72,2.77,36.35,Debit Card,2,False,False,False,Completed
TXN-0001104,RCP-00001104,PH-003,REG-03,EMP-0063,,2026-07-16 19:02:13,Sale,69.85,0,5.77,75.62,Debit Card,4,False,False,False,Completed
TXN-0001105,RCP-00001105,PH-003,REG-01,EMP-0064,CUS-03109,2026-06-23 14:31:39,Sale,472.92,9.28,38.26,501.9,Credit Card,5,False,True,False,Completed
TXN-0001106,RCP-00001106,PH-005,REG-06,EMP-0103,,2026-07-14 13:13:05,Sale,118.66,15.18,8.53,112.01,Debit Card,4,False,False,True,Completed
TXN-0001107,RCP-00001107,PH-003,REG-05,EMP-0062,CUS-02931,2026-07-01 10:16:28,Sale,182.1,5.3,14.58,191.38,Debit Card,4,False,True,False,Completed
TXN-0001108,RCP-00001108,PH-003,REG-04,EMP-0057,CUS-00010,2026-06-30 18:53:34,Sale,208.52,0.58,17.15,225.09,Gift Card,6,False,True,False,Completed
TXN-0001109,RCP-00001109,PH-004,REG-01,EMP-0082,CUS-02896,2026-05-07 13:09:36,Sale,154.64,2.18,12.57,165.03,Credit Card,5,False,True,False,Completed
TXN-0001110,RCP-00001110,PH-002,REG-06,EMP-0042,,2026-07-05 21:07:05,Sale,366.42,41.6,26.8,351.62,Credit Card,6,False,False,False,Completed
TXN-0001111,RCP-00001111,PH-002,REG-05,EMP-0023,CUS-00168,2026-07-31 18:50:19,Sale,198.71,13.74,15.26,200.23,Credit Card,5,False,True,False,Completed
TXN-0001112,RCP-00001112,PH-005,REG-04,EMP-0100,CUS-01235,2026-07-15 18:12:24,Sale,268.08,83.72,15.21,199.57,Credit Card,5,False,True,True,Completed
TXN-0001113,RCP-00001113,PH-004,REG-06,EMP-0079,,2026-06-22 20:14:05,Sale,206.28,0,17.01,223.29,Cash,5,False,False,False,Completed
TXN-0001114,RCP-00001114,PH-002,REG-06,EMP-0034,CUS-02505,2026-06-29 10:41:05,Sale,110.79,0,9.15,119.94,Gift Card,3,False,True,False,Completed
TXN-0001115,RCP-00001115,PH-004,REG-01,EMP-0069,CUS-03519,2026-06-30 13:42:33,Sale,140.12,1.79,11.42,149.75,Credit Card,4,False,True,False,Completed
TXN-0001116,RCP-00001116,PH-003,REG-05,EMP-0058,CUS-03461,2026-05-15 19:43:26,Sale,237.87,33.02,16.89,221.74,Debit Card,4,False,True,False,Completed
TXN-0001117,RCP-00001117,PH-002,REG-01,EMP-0037,,2026-06-15 12:30:24,Sale,134.75,0,11.12,145.87,Debit Card,3,False,False,False,Completed
TXN-0001118,RCP-00001118,PH-002,REG-01,EMP-0037,,2026-07-13 19:32:09,Sale,121.86,0,10.06,131.92,Credit Card,4,False,False,False,Completed
TXN-0001119,RCP-00001119,PH-005,REG-05,EMP-0091,CUS-04270,2026-06-11 15:53:12,Sale,311.62,0,25.71,337.33,Credit Card,7,False,True,False,Completed
TXN-0001120,RCP-00001120,PH-004,REG-01,EMP-0069,CUS-01582,2026-05-14 08:56:47,Sale,146.47,0,12.08,158.55,Debit Card,4,False,True,False,Completed
TXN-0001121,RCP-00001121,PH-002,REG-06,EMP-0039,,2026-06-27 08:19:23,Sale,97.8,0,8.06,105.86,Debit Card,5,False,False,False,Completed
TXN-0001122,RCP-00001122,PH-003,REG-05,EMP-0061,CUS-04314,2026-05-21 17:40:41,Sale,106.49,4.41,8.43,110.51,Credit Card,3,False,True,False,Completed
TXN-0001123,RCP-00001123,PH-005,REG-05,EMP-0090,CUS-04145,2026-07-05 19:11:33,Sale,148.0,0,12.21,160.21,Debit Card,1,False,True,False,Completed
TXN-0001124,RCP-00001124,PH-001,REG-03,EMP-0020,CUS-01541,2026-07-14 13:16:43,Sale,28.41,2.63,2.13,27.91,Cash,2,False,True,False,Completed
TXN-0001125,RCP-00001125,PH-003,REG-01,EMP-0064,CUS-00430,2026-06-27 11:18:29,Sale,387.5,0,31.97,419.47,Credit Card,5,False,True,False,Completed
TXN-0001126,RCP-00001126,PH-001,REG-05,EMP-0017,CUS-00786,2026-06-16 16:10:43,Sale,709.06,46.14,54.68,717.6,Debit Card,7,False,True,False,Completed
TXN-0001127,RCP-00001127,PH-003,REG-01,EMP-0064,CUS-03210,2026-07-20 12:53:14,Sale,270.81,9.98,21.52,282.35,Debit Card,6,False,True,False,Completed
TXN-0001128,RCP-00001128,PH-005,REG-04,EMP-0100,,2026-07-09 18:49:39,Sale,104.19,0,8.6,112.79,Debit Card,3,False,False,False,Completed
TXN-0001129,RCP-00001129,PH-003,REG-04,EMP-0059,CUS-04705,2026-05-23 12:02:37,Sale,246.12,0.64,20.26,265.74,Gift Card,7,False,True,False,Completed
TXN-0001130,RCP-00001130,PH-002,REG-06,EMP-0039,CUS-01585,2026-05-07 17:26:50,Sale,199.89,6.06,15.99,209.82,Debit Card,3,False,True,False,Completed
TXN-0001131,RCP-00001131,PH-003,REG-05,EMP-0045,CUS-04449,2026-07-10 19:29:51,Sale,173.56,2.35,14.11,185.32,Debit Card,5,False,True,False,Completed
TXN-0001132,RCP-00001132,PH-004,REG-06,EMP-0084,CUS-01242,2026-06-22 21:51:21,Sale,405.56,2.23,33.28,436.61,Credit Card,7,False,True,False,Completed
TXN-0001133,RCP-00001133,PH-005,REG-03,EMP-0103,CUS-00661,2026-05-13 20:31:39,Sale,224.58,11.92,17.54,230.2,Debit Card,7,False,True,True,Completed
TXN-0001134,RCP-00001134,PH-001,REG-03,EMP-0006,CUS-02132,2026-07-25 17:59:24,Sale,113.91,3.89,9.08,119.1,Gift Card,4,False,True,False,Completed
TXN-0001135,RCP-00001135,PH-003,REG-06,EMP-0060,,2026-05-29 20:07:42,Sale,70.66,1.9,5.67,74.43,Credit Card,2,False,False,False,Completed
TXN-0001136,RCP-00001136,PH-005,REG-05,EMP-0089,CUS-01103,2026-06-17 20:24:05,Sale,201.1,9.04,15.85,207.91,Credit Card,7,False,True,True,Completed
TXN-0001137,RCP-00001137,PH-003,REG-03,EMP-0047,CUS-00910,2026-06-27 08:49:22,Sale,242.16,7.02,19.39,254.53,Cash,7,False,True,False,Completed
TXN-0001138,RCP-00001138,PH-005,REG-04,EMP-0091,CUS-04841,2026-07-01 10:44:08,Sale,237.09,10.32,18.72,245.49,Credit Card,6,False,True,False,Completed
TXN-0001139,RCP-00001139,PH-005,REG-02,EMP-0090,CUS-01835,2026-05-01 16:31:58,Sale,472.16,0,38.96,511.12,Debit Card,8,False,True,False,Completed
TXN-0001140,RCP-00001140,PH-004,REG-05,EMP-0086,CUS-04008,2026-05-06 10:44:27,Sale,149.07,3.38,12.03,157.72,Gift Card,4,False,True,False,Completed
TXN-0001141,RCP-00001141,PH-001,REG-06,EMP-0002,,2026-05-30 19:14:40,Sale,312.16,27.1,23.51,308.57,Debit Card,5,False,False,False,Completed
TXN-0001142,RCP-00001142,PH-004,REG-03,EMP-0067,CUS-03967,2026-06-19 08:47:37,Sale,245.13,2.56,20.01,262.58,Credit Card,8,False,True,False,Completed
TXN-0001143,RCP-00001143,PH-003,REG-03,EMP-0061,CUS-02971,2026-05-05 10:23:45,Sale,177.42,0,14.64,192.06,Cash,6,False,True,False,Completed
TXN-0001144,RCP-00001144,PH-001,REG-06,EMP-0019,CUS-03563,2026-07-24 15:31:21,Sale,58.69,0,4.84,63.53,Debit Card,1,False,True,False,Completed
TXN-0001145,RCP-00001145,PH-001,REG-03,EMP-0002,,2026-05-02 21:58:42,Sale,534.65,31.29,41.52,544.88,Cash,8,False,False,False,Completed
TXN-0001146,RCP-00001146,PH-002,REG-05,EMP-0037,,2026-06-01 10:17:54,Sale,413.07,4.47,33.71,442.31,Debit Card,9,False,False,False,Completed
TXN-0001147,RCP-00001147,PH-005,REG-05,EMP-0104,,2026-07-17 11:42:59,Sale,8.33,0,0.69,9.02,Cash,1,False,False,False,Completed
TXN-0001148,RCP-00001148,PH-005,REG-04,EMP-0104,,2026-06-23 18:17:09,Sale,122.65,0,10.13,132.78,Credit Card,5,False,False,False,Completed
TXN-0001149,RCP-00001149,PH-004,REG-05,EMP-0079,CUS-01776,2026-06-20 17:37:46,Sale,180.22,6.23,14.35,188.34,Debit Card,5,False,True,False,Completed
TXN-0001150,RCP-00001150,PH-005,REG-05,EMP-0090,CUS-01999,2026-07-05 09:26:46,Sale,245.9,0,20.3,266.2,Credit Card,6,False,True,False,Completed
TXN-0001151,RCP-00001151,PH-003,REG-06,EMP-0056,,2026-06-04 14:54:59,Sale,254.03,6.69,20.41,267.75,Credit Card,5,False,False,False,Completed
TXN-0001152,RCP-00001152,PH-005,REG-06,EMP-0107,CUS-00421,2026-05-09 12:29:55,Sale,268.81,0,22.17,290.98,Credit Card,7,False,True,False,Completed
TXN-0001153,RCP-00001153,PH-001,REG-04,EMP-0018,CUS-01242,2026-05-27 15:06:24,Sale,197.99,4.86,15.93,209.06,Credit Card,5,False,True,False,Completed
TXN-0001154,RCP-00001154,PH-004,REG-04,EMP-0085,CUS-01931,2026-07-03 11:28:02,Sale,990.93,58.6,76.91,1009.24,Cash,11,False,True,True,Completed
TXN-0001155,RCP-00001155,PH-003,REG-04,EMP-0046,CUS-02390,2026-06-06 14:58:56,Sale,304.07,16.27,23.75,311.55,Credit Card,10,False,True,False,Completed
TXN-0001156,RCP-00001156,PH-004,REG-04,EMP-0084,CUS-02978,2026-05-25 17:31:32,Sale,169.82,3.24,13.75,180.33,Debit Card,5,False,True,False,Completed
TXN-0001157,RCP-00001157,PH-001,REG-03,EMP-0002,,2026-06-11 21:16:41,Sale,114.33,0,9.44,123.77,Credit Card,4,False,False,False,Completed
TXN-0001158,RCP-00001158,PH-005,REG-05,EMP-0089,CUS-01482,2026-05-29 13:17:22,Sale,206.01,0,16.99,223.0,Credit Card,8,False,True,False,Completed
TXN-0001159,RCP-00001159,PH-002,REG-04,EMP-0024,CUS-02203,2026-05-30 08:09:56,Sale,135.93,0,11.22,147.15,Credit Card,3,False,True,False,Completed
TXN-0001160,RCP-00001160,PH-002,REG-01,EMP-0037,,2026-05-31 17:07:26,Sale,284.16,0,23.44,307.6,Debit Card,7,False,False,False,Completed
TXN-0001161,RCP-00001161,PH-004,REG-05,EMP-0083,CUS-04681,2026-07-12 15:50:35,Sale,71.3,0,5.88,77.18,Cash,4,False,True,False,Completed
TXN-0001162,RCP-00001162,PH-001,REG-02,EMP-0001,CUS-01633,2026-05-11 21:58:17,Sale,72.05,0,5.95,78.0,Cash,2,False,True,False,Completed
TXN-0001163,RCP-00001163,PH-005,REG-04,EMP-0104,CUS-03011,2026-06-01 21:13:54,Sale,82.07,2.36,6.57,86.28,Cash,4,False,True,False,Completed
TXN-0001164,RCP-00001164,PH-002,REG-03,EMP-0036,CUS-00405,2026-06-19 13:20:44,Sale,226.35,0,18.68,245.03,Debit Card,4,False,True,False,Completed
TXN-0001165,RCP-00001165,PH-001,REG-03,EMP-0001,CUS-01464,2026-05-09 08:32:02,Sale,34.8,0,2.87,37.67,Credit Card,3,False,True,False,Completed
TXN-0001166,RCP-00001166,PH-002,REG-05,EMP-0040,,2026-05-10 15:31:48,Sale,115.6,0,9.54,125.14,Debit Card,3,False,False,False,Completed
TXN-0001167,RCP-00001167,PH-001,REG-04,EMP-0020,CUS-00201,2026-05-03 20:53:52,Sale,231.63,5.7,18.65,244.58,Split Payment,5,False,True,False,Completed
TXN-0001168,RCP-00001168,PH-003,REG-01,EMP-0064,CUS-00451,2026-07-15 18:09:04,Sale,168.06,0,13.88,181.94,Debit Card,6,False,True,False,Completed
TXN-0001169,RCP-00001169,PH-003,REG-02,EMP-0058,CUS-03815,2026-06-04 18:58:50,Sale,99.19,0,8.18,107.37,Credit Card,5,False,True,False,Completed
TXN-0001170,RCP-00001170,PH-003,REG-03,EMP-0062,CUS-02771,2026-06-07 12:30:16,Sale,159.25,6.73,12.58,165.1,Cash,8,False,True,False,Completed
TXN-0001171,RCP-00001171,PH-004,REG-03,EMP-0081,CUS-00842,2026-05-03 11:05:30,Sale,236.87,0,19.55,256.42,Gift Card,8,False,True,False,Completed
TXN-0001172,RCP-00001172,PH-005,REG-03,EMP-0102,CUS-00762,2026-05-08 14:25:59,Sale,293.17,0,24.2,317.37,Credit Card,6,False,True,False,Completed
TXN-0001173,RCP-00001173,PH-003,REG-04,EMP-0063,CUS-02732,2026-07-25 21:06:35,Sale,137.46,0,11.33,148.79,Debit Card,4,False,True,False,Completed
TXN-0001174,RCP-00001174,PH-005,REG-04,EMP-0102,CUS-00654,2026-06-22 20:37:27,Sale,307.19,0,25.34,332.53,Debit Card,5,False,True,False,Completed
TXN-0001175,RCP-00001175,PH-004,REG-05,EMP-0083,CUS-03486,2026-06-18 20:53:34,Sale,269.33,28.58,19.87,260.62,Credit Card,4,False,True,False,Completed
TXN-0001176,RCP-00001176,PH-005,REG-02,EMP-0107,,2026-07-02 09:05:24,Sale,191.45,1.01,15.71,206.15,Credit Card,4,False,False,False,Completed
TXN-0001177,RCP-00001177,PH-003,REG-06,EMP-0056,CUS-03135,2026-05-19 18:24:35,Sale,77.21,0,6.37,83.58,Credit Card,3,False,True,False,Completed
TXN-0001178,RCP-00001178,PH-001,REG-02,EMP-0015,,2026-05-18 11:33:48,Sale,87.05,0,7.18,94.23,Debit Card,4,False,False,False,Completed
TXN-0001179,RCP-00001179,PH-002,REG-06,EMP-0042,CUS-03623,2026-06-04 20:36:50,Sale,283.24,46.73,19.51,256.02,Split Payment,4,False,True,False,Completed
TXN-0001180,RCP-00001180,PH-001,REG-01,EMP-0006,CUS-03283,2026-06-19 20:45:33,Sale,248.0,2.14,20.28,266.14,Cash,5,False,True,False,Completed
TXN-0001181,RCP-00001181,PH-001,REG-06,EMP-0003,CUS-04348,2026-05-27 20:58:28,Sale,344.12,10.68,27.52,360.96,Credit Card,7,False,True,False,Completed
TXN-0001182,RCP-00001182,PH-003,REG-05,EMP-0062,CUS-00884,2026-05-15 15:01:50,Sale,93.84,0,7.74,101.58,Cash,4,False,True,False,Completed
TXN-0001183,RCP-00001183,PH-002,REG-05,EMP-0041,,2026-07-30 15:40:22,Sale,47.09,0,3.88,50.97,Debit Card,1,False,False,False,Completed
TXN-0001184,RCP-00001184,PH-005,REG-05,EMP-0103,CUS-02116,2026-07-06 19:50:19,Sale,251.4,28.34,18.4,241.46,Credit Card,4,False,True,True,Completed
TXN-0001185,RCP-00001185,PH-005,REG-05,EMP-0089,,2026-07-27 20:19:58,Sale,92.77,15.98,6.33,83.12,Split Payment,2,False,False,False,Completed
TXN-0001186,RCP-00001186,PH-001,REG-06,EMP-0015,CUS-00830,2026-05-11 19:26:03,Sale,202.59,2.38,16.52,216.73,Cash,6,False,True,False,Completed
TXN-0001187,RCP-00001187,PH-004,REG-06,EMP-0081,CUS-04027,2026-05-29 10:36:51,Sale,147.97,5.72,11.73,153.98,Credit Card,5,False,True,False,Completed
TXN-0001188,RCP-00001188,PH-002,REG-03,EMP-0025,,2026-07-23 18:04:16,Sale,224.54,1.26,18.43,241.71,Debit Card,6,False,False,False,Completed
TXN-0001189,RCP-00001189,PH-005,REG-05,EMP-0102,CUS-00797,2026-05-14 10:53:08,Sale,27.83,0,2.3,30.13,Gift Card,1,False,True,False,Completed
TXN-0001190,RCP-00001190,PH-003,REG-04,EMP-0057,CUS-02301,2026-07-20 10:16:07,Sale,462.38,0,38.15,500.53,Debit Card,6,False,True,False,Completed
TXN-0001191,RCP-00001191,PH-004,REG-03,EMP-0084,CUS-01801,2026-06-08 15:51:16,Sale,172.53,0,14.25,186.78,Credit Card,4,False,True,False,Completed
TXN-0001192,RCP-00001192,PH-004,REG-01,EMP-0084,CUS-02584,2026-05-10 08:01:18,Sale,167.77,1.87,13.69,179.59,Debit Card,7,False,True,False,Completed
TXN-0001193,RCP-00001193,PH-002,REG-03,EMP-0024,CUS-03521,2026-06-01 12:57:23,Sale,173.61,5.77,13.84,181.68,Cash,5,False,True,False,Completed
TXN-0001194,RCP-00001194,PH-001,REG-06,EMP-0014,CUS-02644,2026-06-29 19:28:07,Sale,150.77,4.62,12.06,158.21,Cash,4,False,True,False,Completed
TXN-0001195,RCP-00001195,PH-005,REG-05,EMP-0090,CUS-02769,2026-05-13 15:37:09,Sale,409.44,40.22,30.46,399.68,Credit Card,8,False,True,False,Completed
TXN-0001196,RCP-00001196,PH-001,REG-02,EMP-0003,CUS-01860,2026-05-20 19:51:24,Sale,344.79,1.29,28.34,371.84,Gift Card,6,False,True,False,Completed
TXN-0001197,RCP-00001197,PH-004,REG-02,EMP-0080,CUS-00241,2026-07-28 17:17:04,Sale,102.29,0,8.45,110.74,Credit Card,3,False,True,False,Completed
TXN-0001198,RCP-00001198,PH-002,REG-04,EMP-0039,CUS-00018,2026-07-26 18:21:49,Sale,119.36,2.33,9.66,126.69,Credit Card,3,False,True,False,Completed
TXN-0001199,RCP-00001199,PH-004,REG-04,EMP-0078,CUS-03313,2026-05-20 09:58:59,Sale,290.34,2.29,23.77,311.82,Credit Card,4,False,True,False,Completed
TXN-0001200,RCP-00001200,PH-002,REG-04,EMP-0025,,2026-06-20 21:47:49,Sale,74.44,0,6.14,80.58,Debit Card,1,False,False,False,Completed
TXN-0001201,RCP-00001201,PH-001,REG-02,EMP-0018,CUS-02499,2026-05-29 08:11:35,Sale,26.26,2.63,1.95,25.58,Debit Card,1,False,True,False,Completed
TXN-0001202,RCP-00001202,PH-005,REG-06,EMP-0101,,2026-07-22 17:50:09,Sale,145.6,9.1,11.25,147.75,Cash,6,False,False,False,Completed
TXN-0001203,RCP-00001203,PH-004,REG-06,EMP-0080,CUS-00122,2026-05-28 13:50:16,Sale,149.48,12.39,11.31,148.4,Credit Card,6,False,True,False,Completed
TXN-0001204,RCP-00001204,PH-005,REG-01,EMP-0100,CUS-02542,2026-05-26 09:53:46,Sale,51.16,0,4.22,55.38,Cash,2,False,True,False,Completed
TXN-0001205,RCP-00001205,PH-003,REG-04,EMP-0061,CUS-01631,2026-06-13 20:44:00,Sale,541.18,2.17,44.48,583.49,Gift Card,7,False,True,False,Completed
TXN-0001206,RCP-00001206,PH-002,REG-06,EMP-0039,CUS-03845,2026-06-08 13:07:54,Sale,515.5,17.87,41.05,538.68,Cash,6,False,True,False,Completed
TXN-0001207,RCP-00001207,PH-004,REG-03,EMP-0079,CUS-02967,2026-07-01 10:44:16,Sale,56.69,0,4.68,61.37,Credit Card,2,False,True,False,Completed
TXN-0001208,RCP-00001208,PH-002,REG-05,EMP-0040,CUS-00273,2026-07-22 10:38:09,Sale,142.06,5.28,11.28,148.06,Cash,4,False,True,False,Completed
TXN-0001209,RCP-00001209,PH-001,REG-01,EMP-0019,,2026-05-19 17:32:42,Sale,43.18,0,3.56,46.74,Credit Card,2,False,False,False,Completed
TXN-0001210,RCP-00001210,PH-001,REG-04,EMP-0017,,2026-07-01 09:28:05,Sale,94.61,0,7.8,102.41,Credit Card,4,False,False,False,Completed
TXN-0001211,RCP-00001211,PH-003,REG-04,EMP-0063,CUS-03391,2026-07-19 15:03:15,Sale,49.5,0,4.08,53.58,Debit Card,1,False,True,False,Completed
TXN-0001212,RCP-00001212,PH-001,REG-01,EMP-0016,CUS-00163,2026-07-06 15:21:59,Sale,397.04,6.68,32.2,422.56,Credit Card,8,False,True,False,Completed
TXN-0001213,RCP-00001213,PH-001,REG-01,EMP-0012,,2026-06-28 15:03:27,Sale,199.2,12.46,15.4,202.14,Debit Card,5,False,False,False,Completed
TXN-0001214,RCP-00001214,PH-002,REG-04,EMP-0041,,2026-07-30 08:57:32,Sale,122.84,9.08,9.38,123.14,Cash,4,False,False,False,Completed
