movement_id,store_id,product_id,movement_datetime,movement_type,quantity_change,reference_id,employee_id
MOV-00004505,PH-001,PRD-00121,2026-06-03 12:42:10,SALE,-1,TXN-0001001,EMP-0015
MOV-00004506,PH-003,PRD-00273,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004507,PH-003,PRD-00083,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004508,PH-003,PRD-00143,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004509,PH-003,PRD-00792,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004510,PH-003,PRD-00300,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004511,PH-003,PRD-00250,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004512,PH-003,PRD-00326,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004513,PH-003,PRD-00082,2026-07-07 21:23:10,SALE,-1,TXN-0001002,EMP-0047
MOV-00004514,PH-004,PRD-00642,2026-07-16 18:38:32,SALE,-1,TXN-0001003,EMP-0081
MOV-00004515,PH-004,PRD-00111,2026-07-16 18:38:32,SALE,-1,TXN-0001003,EMP-0081
MOV-00004516,PH-004,PRD-00565,2026-07-16 18:38:32,SALE,-2,TXN-0001003,EMP-0081
MOV-00004517,PH-004,PRD-00546,2026-07-16 18:38:32,SALE,-1,TXN-0001003,EMP-0081
MOV-00004518,PH-004,PRD-00221,2026-07-16 18:38:32,SALE,-2,TXN-0001003,EMP-0081
MOV-00004519,PH-004,PRD-00768,2026-05-21 15:40:16,SALE,-1,TXN-0001004,EMP-0068
MOV-00004520,PH-004,PRD-00059,2026-05-21 15:40:16,SALE,-1,TXN-0001004,EMP-0068
MOV-00004521,PH-004,PRD-00319,2026-07-25 12:41:18,SALE,-1,TXN-0001005,EMP-0079
MOV-00004522,PH-004,PRD-00548,2026-07-25 12:41:18,SALE,-1,TXN-0001005,EMP-0079
MOV-00004523,PH-004,PRD-00186,2026-07-25 12:41:18,SALE,-1,TXN-0001005,EMP-0079
MOV-00004524,PH-004,PRD-00505,2026-07-25 12:41:18,SALE,-1,TXN-0001005,EMP-0079
MOV-00004525,PH-004,PRD-00770,2026-06-25 20:36:47,SALE,-1,TXN-0001006,EMP-0079
MOV-00004526,PH-004,PRD-00425,2026-06-25 20:36:47,SALE,-2,TXN-0001006,EMP-0079
MOV-00004527,PH-004,PRD-00143,2026-06-25 20:36:47,SALE,-1,TXN-0001006,EMP-0079
MOV-00004528,PH-001,PRD-00092,2026-06-23 15:33:55,SALE,-3,TXN-0001007,EMP-0020
MOV-00004529,PH-001,PRD-00203,2026-06-23 15:33:55,SALE,-4,TXN-0001007,EMP-0020
MOV-00004530,PH-001,PRD-00099,2026-06-23 15:33:55,SALE,-1,TXN-0001007,EMP-0020
MOV-00004531,PH-001,PRD-00327,2026-06-29 11:12:20,SALE,-1,TXN-0001008,EMP-0014
MOV-00004532,PH-001,PRD-00329,2026-06-29 11:12:20,SALE,-3,TXN-0001008,EMP-0014
MOV-00004533,PH-001,PRD-00260,2026-06-29 11:12:20,SALE,-1,TXN-0001008,EMP-0014
MOV-00004534,PH-001,PRD-00554,2026-06-29 11:12:20,SALE,-1,TXN-0001008,EMP-0014
MOV-00004535,PH-005,PRD-00749,2026-07-14 18:07:09,SALE,-1,TXN-0001009,EMP-0101
MOV-00004536,PH-005,PRD-00532,2026-07-14 18:07:09,SALE,-1,TXN-0001009,EMP-0101
MOV-00004537,PH-005,PRD-00586,2026-07-14 18:07:09,SALE,-1,TXN-0001009,EMP-0101
MOV-00004538,PH-001,PRD-00676,2026-07-26 18:34:51,SALE,-1,TXN-0001010,EMP-0012
MOV-00004539,PH-001,PRD-00430,2026-07-26 18:34:51,SALE,-1,TXN-0001010,EMP-0012
MOV-00004540,PH-001,PRD-00562,2026-07-26 18:34:51,SALE,-1,TXN-0001010,EMP-0012
MOV-00004541,PH-004,PRD-00454,2026-06-04 11:50:32,SALE,-1,TXN-0001011,EMP-0080
MOV-00004542,PH-004,PRD-00615,2026-06-04 11:50:32,SALE,-1,TXN-0001011,EMP-0080
MOV-00004543,PH-004,PRD-00328,2026-06-04 11:50:32,SALE,-1,TXN-0001011,EMP-0080
MOV-00004544,PH-004,PRD-00772,2026-06-04 11:50:32,SALE,-1,TXN-0001011,EMP-0080
MOV-00004545,PH-002,PRD-00747,2026-05-14 21:56:21,SALE,-1,TXN-0001012,EMP-0038
MOV-00004546,PH-002,PRD-00798,2026-05-14 21:56:21,SALE,-1,TXN-0001012,EMP-0038
MOV-00004547,PH-002,PRD-00365,2026-05-14 21:56:21,SALE,-1,TXN-0001012,EMP-0038
MOV-00004548,PH-002,PRD-00059,2026-05-14 21:56:21,SALE,-4,TXN-0001012,EMP-0038
MOV-00004549,PH-002,PRD-00151,2026-05-14 21:56:21,SALE,-1,TXN-0001012,EMP-0038
MOV-00004550,PH-002,PRD-00201,2026-05-14 21:56:21,SALE,-1,TXN-0001012,EMP-0038
MOV-00004551,PH-004,PRD-00707,2026-06-01 09:26:12,SALE,-1,TXN-0001013,EMP-0083
MOV-00004552,PH-004,PRD-00340,2026-06-01 09:26:12,SALE,-1,TXN-0001013,EMP-0083
MOV-00004553,PH-004,PRD-00018,2026-06-01 09:26:12,SALE,-1,TXN-0001013,EMP-0083
MOV-00004554,PH-004,PRD-00694,2026-06-01 09:26:12,SALE,-1,TXN-0001013,EMP-0083
MOV-00004555,PH-004,PRD-00785,2026-06-01 09:26:12,SALE,-1,TXN-0001013,EMP-0083
MOV-00004556,PH-004,PRD-00658,2026-06-01 09:26:12,SALE,-4,TXN-0001013,EMP-0083
MOV-00004557,PH-005,PRD-00149,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004558,PH-005,PRD-00613,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004559,PH-005,PRD-00253,2026-05-28 16:19:04,SALE,-4,TXN-0001014,EMP-0107
MOV-00004560,PH-005,PRD-00372,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004561,PH-005,PRD-00453,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004562,PH-005,PRD-00042,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004563,PH-005,PRD-00157,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004564,PH-005,PRD-00159,2026-05-28 16:19:04,SALE,-1,TXN-0001014,EMP-0107
MOV-00004565,PH-001,PRD-00771,2026-06-22 18:52:16,SALE,-1,TXN-0001015,EMP-0013
MOV-00004566,PH-001,PRD-00672,2026-06-22 18:52:16,SALE,-1,TXN-0001015,EMP-0013
MOV-00004567,PH-001,PRD-00448,2026-06-22 18:52:16,SALE,-1,TXN-0001015,EMP-0013
MOV-00004568,PH-001,PRD-00123,2026-06-22 18:52:16,SALE,-1,TXN-0001015,EMP-0013
MOV-00004569,PH-001,PRD-00206,2026-06-22 18:52:16,SALE,-1,TXN-0001015,EMP-0013
MOV-00004570,PH-001,PRD-00732,2026-06-26 16:48:57,SALE,-1,TXN-0001016,EMP-0016
MOV-00004571,PH-001,PRD-00344,2026-06-26 16:48:57,SALE,-1,TXN-0001016,EMP-0016
MOV-00004572,PH-001,PRD-00797,2026-06-26 16:48:57,SALE,-1,TXN-0001016,EMP-0016
MOV-00004573,PH-001,PRD-00580,2026-06-08 08:33:49,SALE,-1,TXN-0001017,EMP-0018
MOV-00004574,PH-001,PRD-00758,2026-06-08 08:33:49,SALE,-1,TXN-0001017,EMP-0018
MOV-00004575,PH-001,PRD-00218,2026-06-08 08:33:49,SALE,-4,TXN-0001017,EMP-0018
MOV-00004576,PH-001,PRD-00355,2026-06-08 08:33:49,SALE,-4,TXN-0001017,EMP-0018
MOV-00004577,PH-001,PRD-00433,2026-07-29 09:59:41,SALE,-1,TXN-0001018,EMP-0013
MOV-00004578,PH-001,PRD-00187,2026-07-29 09:59:41,SALE,-1,TXN-0001018,EMP-0013
MOV-00004579,PH-002,PRD-00313,2026-05-03 08:35:20,SALE,-1,TXN-0001019,EMP-0035
MOV-00004580,PH-002,PRD-00461,2026-05-03 08:35:20,SALE,-1,TXN-0001019,EMP-0035
MOV-00004581,PH-003,PRD-00256,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004582,PH-003,PRD-00742,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004583,PH-003,PRD-00107,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004584,PH-003,PRD-00297,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004585,PH-003,PRD-00662,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004586,PH-003,PRD-00281,2026-07-07 21:34:13,SALE,-1,TXN-0001020,EMP-0061
MOV-00004587,PH-002,PRD-00450,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004588,PH-002,PRD-00462,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004589,PH-002,PRD-00108,2026-07-22 16:59:05,SALE,-3,TXN-0001021,EMP-0023
MOV-00004590,PH-002,PRD-00532,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004591,PH-002,PRD-00638,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004592,PH-002,PRD-00018,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004593,PH-002,PRD-00581,2026-07-22 16:59:05,SALE,-1,TXN-0001021,EMP-0023
MOV-00004594,PH-004,PRD-00530,2026-06-02 17:57:10,SALE,-1,TXN-0001022,EMP-0082
MOV-00004595,PH-004,PRD-00446,2026-06-02 17:57:10,SALE,-1,TXN-0001022,EMP-0082
MOV-00004596,PH-001,PRD-00333,2026-07-19 18:03:48,SALE,-1,TXN-0001023,EMP-0020
MOV-00004597,PH-001,PRD-00350,2026-07-19 18:03:48,SALE,-1,TXN-0001023,EMP-0020
MOV-00004598,PH-001,PRD-00447,2026-07-19 18:03:48,SALE,-1,TXN-0001023,EMP-0020
MOV-00004599,PH-001,PRD-00025,2026-07-19 18:03:48,SALE,-1,TXN-0001023,EMP-0020
MOV-00004600,PH-001,PRD-00615,2026-07-19 18:03:48,SALE,-4,TXN-0001023,EMP-0020
MOV-00004601,PH-001,PRD-00250,2026-07-19 18:03:48,SALE,-1,TXN-0001023,EMP-0020
MOV-00004602,PH-002,PRD-00461,2026-06-14 13:06:19,SALE,-1,TXN-0001024,EMP-0024
MOV-00004603,PH-002,PRD-00785,2026-06-14 13:06:19,SALE,-1,TXN-0001024,EMP-0024
MOV-00004604,PH-002,PRD-00434,2026-06-14 13:06:19,SALE,-2,TXN-0001024,EMP-0024
MOV-00004605,PH-002,PRD-00603,2026-06-14 13:06:19,SALE,-1,TXN-0001024,EMP-0024
MOV-00004606,PH-002,PRD-00774,2026-06-14 13:06:19,SALE,-3,TXN-0001024,EMP-0024
MOV-00004607,PH-002,PRD-00657,2026-06-14 13:06:19,SALE,-4,TXN-0001024,EMP-0024
MOV-00004608,PH-005,PRD-00366,2026-07-05 20:36:51,SALE,-1,TXN-0001025,EMP-0090
MOV-00004609,PH-005,PRD-00218,2026-07-05 20:36:51,SALE,-1,TXN-0001025,EMP-0090
MOV-00004610,PH-005,PRD-00381,2026-07-05 20:36:51,SALE,-1,TXN-0001025,EMP-0090
MOV-00004611,PH-005,PRD-00656,2026-07-05 20:36:51,SALE,-3,TXN-0001025,EMP-0090
MOV-00004612,PH-003,PRD-00577,2026-05-15 20:59:04,SALE,-1,TXN-0001026,EMP-0045
MOV-00004613,PH-003,PRD-00622,2026-05-15 20:59:04,SALE,-1,TXN-0001026,EMP-0045
MOV-00004614,PH-003,PRD-00755,2026-05-15 20:59:04,SALE,-1,TXN-0001026,EMP-0045
MOV-00004615,PH-001,PRD-00601,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004616,PH-001,PRD-00321,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004617,PH-001,PRD-00628,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004618,PH-001,PRD-00492,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004619,PH-001,PRD-00358,2026-05-29 14:34:31,SALE,-3,TXN-0001027,EMP-0017
MOV-00004620,PH-001,PRD-00340,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004621,PH-001,PRD-00202,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004622,PH-001,PRD-00394,2026-05-29 14:34:31,SALE,-1,TXN-0001027,EMP-0017
MOV-00004623,PH-002,PRD-00215,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004624,PH-002,PRD-00639,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004625,PH-002,PRD-00719,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004626,PH-002,PRD-00653,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004627,PH-002,PRD-00755,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004628,PH-002,PRD-00748,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004629,PH-002,PRD-00378,2026-07-09 11:21:48,SALE,-1,TXN-0001028,EMP-0039
MOV-00004630,PH-003,PRD-00769,2026-05-07 14:55:50,SALE,-1,TXN-0001029,EMP-0056
MOV-00004631,PH-004,PRD-00686,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004632,PH-004,PRD-00371,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004633,PH-004,PRD-00335,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004634,PH-004,PRD-00103,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004635,PH-004,PRD-00617,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004636,PH-004,PRD-00359,2026-05-26 14:30:23,SALE,-1,TXN-0001030,EMP-0067
MOV-00004637,PH-001,PRD-00602,2026-05-06 19:33:59,SALE,-1,TXN-0001031,EMP-0015
MOV-00004638,PH-001,PRD-00443,2026-05-06 19:33:59,SALE,-1,TXN-0001031,EMP-0015
MOV-00004639,PH-001,PRD-00422,2026-05-06 19:33:59,SALE,-1,TXN-0001031,EMP-0015
MOV-00004640,PH-003,PRD-00687,2026-05-15 17:11:31,SALE,-1,TXN-0001032,EMP-0060
MOV-00004641,PH-003,PRD-00239,2026-05-15 17:11:31,SALE,-1,TXN-0001032,EMP-0060
MOV-00004642,PH-003,PRD-00170,2026-05-15 17:11:31,SALE,-1,TXN-0001032,EMP-0060
MOV-00004643,PH-003,PRD-00408,2026-05-15 17:11:31,SALE,-3,TXN-0001032,EMP-0060
MOV-00004644,PH-003,PRD-00153,2026-05-15 17:11:31,SALE,-1,TXN-0001032,EMP-0060
MOV-00004645,PH-002,PRD-00328,2026-07-04 13:29:56,SALE,-1,TXN-0001033,EMP-0038
MOV-00004646,PH-002,PRD-00670,2026-07-04 13:29:56,SALE,-3,TXN-0001033,EMP-0038
MOV-00004647,PH-002,PRD-00277,2026-07-04 13:29:56,SALE,-1,TXN-0001033,EMP-0038
MOV-00004648,PH-002,PRD-00590,2026-07-04 13:29:56,SALE,-1,TXN-0001033,EMP-0038
MOV-00004649,PH-002,PRD-00433,2026-07-04 13:29:56,SALE,-1,TXN-0001033,EMP-0038
MOV-00004650,PH-002,PRD-00242,2026-07-04 13:29:56,SALE,-1,TXN-0001033,EMP-0038
MOV-00004651,PH-003,PRD-00707,2026-05-30 20:40:50,SALE,-4,TXN-0001034,EMP-0059
MOV-00004652,PH-003,PRD-00667,2026-05-30 20:40:50,SALE,-1,TXN-0001034,EMP-0059
MOV-00004653,PH-003,PRD-00082,2026-05-30 20:40:50,SALE,-4,TXN-0001034,EMP-0059
MOV-00004654,PH-003,PRD-00392,2026-05-30 20:40:50,SALE,-1,TXN-0001034,EMP-0059
MOV-00004655,PH-003,PRD-00765,2026-05-30 20:40:50,SALE,-1,TXN-0001034,EMP-0059
MOV-00004656,PH-003,PRD-00725,2026-05-30 20:40:50,SALE,-1,TXN-0001034,EMP-0059
MOV-00004657,PH-005,PRD-00401,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004658,PH-005,PRD-00412,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004659,PH-005,PRD-00115,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004660,PH-005,PRD-00053,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004661,PH-005,PRD-00561,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004662,PH-005,PRD-00340,2026-05-03 15:20:01,SALE,-1,TXN-0001035,EMP-0102
MOV-00004663,PH-001,PRD-00213,2026-06-04 20:25:10,SALE,-1,TXN-0001036,EMP-0018
MOV-00004664,PH-001,PRD-00073,2026-06-04 20:25:10,SALE,-1,TXN-0001036,EMP-0018
MOV-00004665,PH-001,PRD-00441,2026-06-04 20:25:10,SALE,-1,TXN-0001036,EMP-0018
MOV-00004666,PH-001,PRD-00060,2026-06-04 20:25:10,SALE,-1,TXN-0001036,EMP-0018
MOV-00004667,PH-001,PRD-00755,2026-06-29 21:56:19,SALE,-1,TXN-0001037,EMP-0019
MOV-00004668,PH-001,PRD-00279,2026-06-29 21:56:19,SALE,-1,TXN-0001037,EMP-0019
MOV-00004669,PH-001,PRD-00200,2026-06-29 21:56:19,SALE,-1,TXN-0001037,EMP-0019
MOV-00004670,PH-001,PRD-00564,2026-06-29 21:56:19,SALE,-1,TXN-0001037,EMP-0019
MOV-00004671,PH-001,PRD-00504,2026-06-01 14:45:16,SALE,-1,TXN-0001038,EMP-0020
MOV-00004672,PH-004,PRD-00021,2026-05-21 20:52:04,SALE,-1,TXN-0001039,EMP-0068
MOV-00004673,PH-004,PRD-00740,2026-05-21 20:52:04,SALE,-1,TXN-0001039,EMP-0068
MOV-00004674,PH-004,PRD-00080,2026-05-21 20:52:04,SALE,-1,TXN-0001039,EMP-0068
MOV-00004675,PH-004,PRD-00643,2026-05-21 20:52:04,SALE,-1,TXN-0001039,EMP-0068
MOV-00004676,PH-004,PRD-00613,2026-05-21 20:52:04,SALE,-1,TXN-0001039,EMP-0068
MOV-00004677,PH-001,PRD-00313,2026-05-24 13:41:54,SALE,-1,TXN-0001040,EMP-0020
MOV-00004678,PH-001,PRD-00779,2026-07-03 16:53:43,SALE,-1,TXN-0001041,EMP-0014
MOV-00004679,PH-001,PRD-00132,2026-07-03 16:53:43,SALE,-1,TXN-0001041,EMP-0014
MOV-00004680,PH-001,PRD-00217,2026-07-03 16:53:43,SALE,-1,TXN-0001041,EMP-0014
MOV-00004681,PH-001,PRD-00106,2026-07-03 16:53:43,SALE,-1,TXN-0001041,EMP-0014
MOV-00004682,PH-003,PRD-00156,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004683,PH-003,PRD-00187,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004684,PH-003,PRD-00505,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004685,PH-003,PRD-00550,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004686,PH-003,PRD-00428,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004687,PH-003,PRD-00775,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004688,PH-003,PRD-00007,2026-07-05 16:17:21,SALE,-1,TXN-0001042,EMP-0061
MOV-00004689,PH-001,PRD-00593,2026-06-10 11:46:17,SALE,-1,TXN-0001043,EMP-0012
MOV-00004690,PH-001,PRD-00289,2026-06-10 11:46:17,SALE,-1,TXN-0001043,EMP-0012
MOV-00004691,PH-001,PRD-00193,2026-06-10 11:46:17,SALE,-1,TXN-0001043,EMP-0012
MOV-00004692,PH-001,PRD-00376,2026-06-10 11:46:17,SALE,-1,TXN-0001043,EMP-0012
MOV-00004693,PH-001,PRD-00506,2026-06-10 11:46:17,SALE,-4,TXN-0001043,EMP-0012
MOV-00004694,PH-001,PRD-00393,2026-06-10 11:46:17,SALE,-1,TXN-0001043,EMP-0012
MOV-00004695,PH-001,PRD-00304,2026-06-10 11:46:17,SALE,-2,TXN-0001043,EMP-0012
MOV-00004696,PH-004,PRD-00592,2026-05-26 18:25:40,SALE,-3,TXN-0001044,EMP-0084
MOV-00004697,PH-004,PRD-00287,2026-05-26 18:25:40,SALE,-1,TXN-0001044,EMP-0084
MOV-00004698,PH-004,PRD-00559,2026-05-26 18:25:40,SALE,-1,TXN-0001044,EMP-0084
MOV-00004699,PH-004,PRD-00132,2026-05-26 18:25:40,SALE,-4,TXN-0001044,EMP-0084
MOV-00004700,PH-004,PRD-00248,2026-05-26 18:25:40,SALE,-1,TXN-0001044,EMP-0084
MOV-00004701,PH-004,PRD-00543,2026-05-26 18:25:40,SALE,-2,TXN-0001044,EMP-0084
MOV-00004702,PH-005,PRD-00066,2026-06-16 18:13:35,SALE,-1,TXN-0001045,EMP-0101
MOV-00004703,PH-005,PRD-00148,2026-06-16 18:13:35,SALE,-1,TXN-0001045,EMP-0101
MOV-00004704,PH-005,PRD-00115,2026-06-16 18:13:35,SALE,-1,TXN-0001045,EMP-0101
MOV-00004705,PH-005,PRD-00358,2026-06-16 18:13:35,SALE,-1,TXN-0001045,EMP-0101
MOV-00004706,PH-004,PRD-00731,2026-06-22 19:56:20,SALE,-1,TXN-0001046,EMP-0086
MOV-00004707,PH-004,PRD-00352,2026-06-22 19:56:20,SALE,-1,TXN-0001046,EMP-0086
MOV-00004708,PH-004,PRD-00333,2026-06-22 19:56:20,SALE,-2,TXN-0001046,EMP-0086
MOV-00004709,PH-004,PRD-00359,2026-06-22 19:56:20,SALE,-1,TXN-0001046,EMP-0086
MOV-00004710,PH-004,PRD-00365,2026-06-22 19:56:20,SALE,-1,TXN-0001046,EMP-0086
MOV-00004711,PH-005,PRD-00691,2026-07-19 08:38:05,SALE,-1,TXN-0001047,EMP-0090
MOV-00004712,PH-005,PRD-00530,2026-07-19 08:38:05,SALE,-1,TXN-0001047,EMP-0090
MOV-00004713,PH-005,PRD-00521,2026-07-19 08:38:05,SALE,-3,TXN-0001047,EMP-0090
MOV-00004714,PH-005,PRD-00007,2026-07-19 08:38:05,SALE,-1,TXN-0001047,EMP-0090
MOV-00004715,PH-004,PRD-00523,2026-07-06 18:51:41,SALE,-1,TXN-0001048,EMP-0084
MOV-00004716,PH-004,PRD-00405,2026-07-06 18:51:41,SALE,-1,TXN-0001048,EMP-0084
MOV-00004717,PH-004,PRD-00255,2026-07-06 18:51:41,SALE,-1,TXN-0001048,EMP-0084
MOV-00004718,PH-004,PRD-00396,2026-07-06 18:51:41,SALE,-1,TXN-0001048,EMP-0084
MOV-00004719,PH-004,PRD-00120,2026-07-06 18:51:41,SALE,-1,TXN-0001048,EMP-0084
MOV-00004720,PH-004,PRD-00193,2026-06-09 08:21:36,SALE,-4,TXN-0001049,EMP-0081
MOV-00004721,PH-004,PRD-00308,2026-06-09 08:21:36,SALE,-1,TXN-0001049,EMP-0081
MOV-00004722,PH-004,PRD-00642,2026-06-09 08:21:36,SALE,-1,TXN-0001049,EMP-0081
MOV-00004723,PH-005,PRD-00731,2026-05-15 13:43:10,SALE,-2,TXN-0001050,EMP-0106
MOV-00004724,PH-005,PRD-00676,2026-05-15 13:43:10,SALE,-1,TXN-0001050,EMP-0106
MOV-00004725,PH-005,PRD-00253,2026-05-15 13:43:10,SALE,-1,TXN-0001050,EMP-0106
MOV-00004726,PH-005,PRD-00601,2026-06-11 15:44:16,SALE,-1,TXN-0001051,EMP-0101
MOV-00004727,PH-005,PRD-00513,2026-06-11 15:44:16,SALE,-3,TXN-0001051,EMP-0101
MOV-00004728,PH-002,PRD-00775,2026-06-08 20:38:31,SALE,-1,TXN-0001052,EMP-0041
MOV-00004729,PH-002,PRD-00070,2026-06-08 20:38:31,SALE,-1,TXN-0001052,EMP-0041
MOV-00004730,PH-002,PRD-00135,2026-06-08 20:38:31,SALE,-1,TXN-0001052,EMP-0041
MOV-00004731,PH-002,PRD-00388,2026-06-08 20:38:31,SALE,-4,TXN-0001052,EMP-0041
MOV-00004732,PH-003,PRD-00098,2026-05-17 14:05:19,SALE,-1,TXN-0001053,EMP-0047
MOV-00004733,PH-003,PRD-00193,2026-05-17 14:05:19,SALE,-1,TXN-0001053,EMP-0047
MOV-00004734,PH-003,PRD-00192,2026-05-17 14:05:19,SALE,-1,TXN-0001053,EMP-0047
MOV-00004735,PH-003,PRD-00599,2026-05-17 14:05:19,SALE,-1,TXN-0001053,EMP-0047
MOV-00004736,PH-005,PRD-00206,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004737,PH-005,PRD-00288,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004738,PH-005,PRD-00453,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004739,PH-005,PRD-00045,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004740,PH-005,PRD-00143,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004741,PH-005,PRD-00175,2026-05-12 08:01:19,SALE,-1,TXN-0001054,EMP-0107
MOV-00004742,PH-003,PRD-00646,2026-07-05 08:53:53,SALE,-4,TXN-0001055,EMP-0059
MOV-00004743,PH-003,PRD-00571,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004744,PH-003,PRD-00315,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004745,PH-003,PRD-00608,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004746,PH-003,PRD-00573,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004747,PH-003,PRD-00552,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004748,PH-003,PRD-00449,2026-07-05 08:53:53,SALE,-1,TXN-0001055,EMP-0059
MOV-00004749,PH-005,PRD-00187,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004750,PH-005,PRD-00706,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004751,PH-005,PRD-00580,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004752,PH-005,PRD-00315,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004753,PH-005,PRD-00565,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004754,PH-005,PRD-00422,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004755,PH-005,PRD-00343,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004756,PH-005,PRD-00575,2026-06-16 08:45:20,SALE,-1,TXN-0001056,EMP-0104
MOV-00004757,PH-005,PRD-00237,2026-05-21 08:14:41,SALE,-4,TXN-0001057,EMP-0103
