receipt_id,transaction_id,receipt_number,print_type,printed_datetime,printed_by_employee_id,register_id,store_id,print_reason
RCT-0001057,TXN-0000388,RCP-00000388,Original,2026-05-19 18:25:05,EMP-0012,REG-04,PH-001,
RCT-0001058,TXN-0001177,RCP-00001177,Original,2026-05-19 18:25:35,EMP-0056,REG-06,PH-003,
RCT-0001059,TXN-0001816,RCP-00001816,Original,2026-05-19 18:32:13,EMP-0003,REG-02,PH-001,
RCT-0001060,TXN-0003248,RCP-00003248,Original,2026-05-19 18:57:27,EMP-0063,REG-06,PH-003,
RCT-0001061,TXN-0000281,RCP-00000281,Original,2026-05-19 19:29:24,EMP-0047,REG-05,PH-003,
RCT-0001062,TXN-0002180,RCP-00002180,Original,2026-05-19 20:19:08,EMP-0108,REG-01,PH-005,
RCT-0001063,TXN-0003210,RCP-00003210,Original,2026-05-19 20:26:31,EMP-0024,REG-04,PH-002,
RCT-0001064,TXN-0002559,RCP-00002559,Original,2026-05-19 20:50:13,EMP-0017,REG-01,PH-001,
RCT-0001065,TXN-0003643,RCP-00003643,Original,2026-05-19 21:00:24,EMP-0017,REG-04,PH-001,
RCT-0001066,TXN-0003369,RCP-00003369,Original,2026-05-19 21:41:54,EMP-0041,REG-05,PH-002,
RCT-0001067,TXN-0001931,RCP-00001931,Original,2026-05-19 21:45:03,EMP-0108,REG-02,PH-005,
RCT-0001068,TXN-0004339,RCP-00004339,Original,2026-05-20 08:01:07,EMP-0025,REG-02,PH-002,
RCT-0001069,TXN-0000129,RCP-00000129,Original,2026-05-20 08:12:20,EMP-0036,REG-03,PH-002,
RCT-0001070,TXN-0003725,RCP-00003725,Original,2026-05-20 08:17:10,EMP-0064,REG-03,PH-003,
RCT-0001071,TXN-0001878,RCP-00001878,Original,2026-05-20 08:23:26,EMP-0069,REG-02,PH-004,
RCT-0001072,TXN-0001361,RCP-00001361,Original,2026-05-20 08:24:24,EMP-0037,REG-05,PH-002,
RCT-0001073,TXN-0002063,RCP-00002063,Original,2026-05-20 08:39:03,EMP-0067,REG-01,PH-004,
RCT-0001074,TXN-0000594,RCP-00000594,Original,2026-05-20 08:44:54,EMP-0090,REG-04,PH-005,
RCT-0001075,TXN-0004124,RCP-00004124,Original,2026-05-20 08:47:33,EMP-0056,REG-02,PH-003,
RCT-0001076,TXN-0003702,RCP-00003702,Original,2026-05-20 09:03:03,EMP-0017,REG-04,PH-001,
RCT-0001077,TXN-0004840,RCP-00004840,Original,2026-05-20 09:04:54,EMP-0108,REG-06,PH-005,
RCT-0001078,TXN-0000923,RCP-00000923,Original,2026-05-20 09:17:37,EMP-0069,REG-03,PH-004,
RCT-0001079,TXN-0002101,RCP-00002101,Original,2026-05-20 09:24:11,EMP-0045,REG-02,PH-003,
RCT-0001080,TXN-0002356,RCP-00002356,Original,2026-05-20 09:28:35,EMP-0091,REG-03,PH-005,
RCT-0001081,TXN-0004056,RCP-00004056,Original,2026-05-20 09:58:09,EMP-0014,REG-01,PH-001,
RCT-0001082,TXN-0001199,RCP-00001199,Original,2026-05-20 09:59:59,EMP-0078,REG-04,PH-004,
RCT-0001083,TXN-0003383,RCP-00003383,Original,2026-05-20 10:13:23,EMP-0024,REG-02,PH-002,
RCT-0001084,TXN-0004956,RCP-00004956,Original,2026-05-20 10:17:29,EMP-0024,REG-04,PH-002,
RCT-0001085,TXN-0004307,RCP-00004307,Original,2026-05-20 10:23:10,EMP-0078,REG-01,PH-004,
RCT-0001086,TXN-0000466,RCP-00000466,Original,2026-05-20 10:28:28,EMP-0062,REG-05,PH-003,
RCT-0001087,TXN-0004898,RCP-00004898,Original,2026-05-20 10:34:59,EMP-0058,REG-03,PH-003,
RCT-0001088,TXN-0002005,RCP-00002005,Original,2026-05-20 11:11:00,EMP-0013,REG-05,PH-001,
RCT-0001089,TXN-0004953,RCP-00004953,Original,2026-05-20 11:13:54,EMP-0085,REG-04,PH-004,
RCT-0001090,TXN-0004560,RCP-00004560,Original,2026-05-20 11:47:40,EMP-0017,REG-02,PH-001,
RCT-0001091,TXN-0000787,RCP-00000787,Original,2026-05-20 11:52:40,EMP-0015,REG-04,PH-001,
RCT-0001092,TXN-0002910,RCP-00002910,Original,2026-05-20 12:05:32,EMP-0037,REG-05,PH-002,
RCT-0001093,TXN-0003293,RCP-00003293,Original,2026-05-20 12:11:52,EMP-0046,REG-06,PH-003,
RCT-0001094,TXN-0004563,RCP-00004563,Original,2026-05-20 12:15:23,EMP-0090,REG-05,PH-005,
RCT-0001095,TXN-0001754,RCP-00001754,Original,2026-05-20 12:15:57,EMP-0103,REG-02,PH-005,
RCT-0001096,TXN-0000111,RCP-00000111,Original,2026-05-20 12:22:48,EMP-0003,REG-02,PH-001,
RCT-0001097,TXN-0003617,RCP-00003617,Original,2026-05-20 12:59:01,EMP-0102,REG-02,PH-005,
RCT-0001098,TXN-0003170,RCP-00003170,Original,2026-05-20 13:31:00,EMP-0047,REG-02,PH-003,
RCT-0001099,TXN-0003075,RCP-00003075,Original,2026-05-20 13:42:13,EMP-0082,REG-03,PH-004,
RCT-0001100,TXN-0001625,RCP-00001625,Original,2026-05-20 14:18:19,EMP-0058,REG-03,PH-003,
RCT-0001101,TXN-0003436,RCP-00003436,Original,2026-05-20 14:30:21,EMP-0061,REG-02,PH-003,
RCT-0001102,TXN-0000354,RCP-00000354,Original,2026-05-20 14:31:33,EMP-0068,REG-01,PH-004,
RCT-0001103,TXN-0002512,RCP-00002512,Original,2026-05-20 14:38:41,EMP-0057,REG-06,PH-003,
RCT-0001104,TXN-0003542,RCP-00003542,Original,2026-05-20 15:50:16,EMP-0061,REG-05,PH-003,
RCT-0001105,TXN-0000175,RCP-00000175,Reprint,2026-05-20 15:58:00,EMP-0106,REG-03,PH-005,Printer jam
RCT-0001106,TXN-0004333,RCP-00004333,Original,2026-05-20 16:24:58,EMP-0100,REG-02,PH-005,
RCT-0001107,TXN-0002585,RCP-00002585,Original,2026-05-20 16:53:28,EMP-0020,REG-05,PH-001,
RCT-0001108,TXN-0002569,RCP-00002569,Original,2026-05-20 17:07:13,EMP-0047,REG-03,PH-003,
RCT-0001109,TXN-0001332,RCP-00001332,Original,2026-05-20 17:08:51,EMP-0107,REG-05,PH-005,
RCT-0001110,TXN-0004263,RCP-00004263,Original,2026-05-20 17:11:18,EMP-0069,REG-01,PH-004,
RCT-0001111,TXN-0003815,RCP-00003815,Original,2026-05-20 17:21:10,EMP-0078,REG-04,PH-004,
RCT-0001112,TXN-0003310,RCP-00003310,Original,2026-05-20 17:29:13,EMP-0100,REG-06,PH-005,
RCT-0001113,TXN-0003121,RCP-00003121,Original,2026-05-20 18:08:10,EMP-0057,REG-04,PH-003,
RCT-0001114,TXN-0004372,RCP-00004372,Original,2026-05-20 18:20:30,EMP-0037,REG-01,PH-002,
RCT-0001115,TXN-0004809,RCP-00004809,Original,2026-05-20 18:21:06,EMP-0104,REG-01,PH-005,
RCT-0001116,TXN-0000849,RCP-00000849,Original,2026-05-20 18:43:22,EMP-0020,REG-01,PH-001,
RCT-0001117,TXN-0000561,RCP-00000561,Original,2026-05-20 19:06:33,EMP-0090,REG-01,PH-005,
RCT-0001118,TXN-0002647,RCP-00002647,Original,2026-05-20 19:31:54,EMP-0105,REG-05,PH-005,
RCT-0001119,TXN-0001196,RCP-00001196,Original,2026-05-20 19:52:24,EMP-0003,REG-02,PH-001,
RCT-0001120,TXN-0000333,RCP-00000333,Original,2026-05-20 20:23:38,EMP-0012,REG-01,PH-001,
RCT-0001121,TXN-0000276,RCP-00000276,Original,2026-05-20 20:44:43,EMP-0034,REG-03,PH-002,
RCT-0001122,TXN-0004496,RCP-00004496,Original,2026-05-20 20:49:44,EMP-0002,REG-04,PH-001,
RCT-0001123,TXN-0004728,RCP-00004728,Original,2026-05-20 21:42:53,EMP-0090,REG-05,PH-005,
RCT-0001124,TXN-0004006,RCP-00004006,Original,2026-05-21 08:04:30,EMP-0100,REG-01,PH-005,
RCT-0001125,TXN-0001057,RCP-00001057,Original,2026-05-21 08:15:41,EMP-0103,REG-01,PH-005,
RCT-0001126,TXN-0000372,RCP-00000372,Original,2026-05-21 08:19:36,EMP-0017,REG-03,PH-001,
RCT-0001127,TXN-0002729,RCP-00002729,Original,2026-05-21 08:33:47,EMP-0059,REG-03,PH-003,
RCT-0001128,TXN-0003402,RCP-00003402,Original,2026-05-21 08:36:57,EMP-0080,REG-06,PH-004,
RCT-0001129,TXN-0004497,RCP-00004497,Original,2026-05-21 08:49:05,EMP-0067,REG-04,PH-004,
RCT-0001130,TXN-0004497,RCP-00004497,Gift Receipt,2026-05-21 08:50:05,EMP-0067,REG-04,PH-004,
RCT-0001131,TXN-0000593,RCP-00000593,Original,2026-05-21 09:02:37,EMP-0063,REG-04,PH-003,
RCT-0001132,TXN-0004181,RCP-00004181,Original,2026-05-21 09:17:19,EMP-0041,REG-03,PH-002,
RCT-0001133,TXN-0000724,RCP-00000724,Original,2026-05-21 09:30:20,EMP-0068,REG-04,PH-004,
RCT-0001134,TXN-0000805,RCP-00000805,Original,2026-05-21 09:55:39,EMP-0020,REG-02,PH-001,
RCT-0001135,TXN-0001676,RCP-00001676,Original,2026-05-21 10:06:09,EMP-0036,REG-04,PH-002,
RCT-0001136,TXN-0001314,RCP-00001314,Original,2026-05-21 10:11:01,EMP-0103,REG-02,PH-005,
RCT-0001137,TXN-0001401,RCP-00001401,Original,2026-05-21 10:12:46,EMP-0059,REG-02,PH-003,
RCT-0001138,TXN-0002552,RCP-00002552,Original,2026-05-21 10:25:07,EMP-0023,REG-05,PH-002,
RCT-0001139,TXN-0003466,RCP-00003466,Original,2026-05-21 10:27:34,EMP-0042,REG-05,PH-002,
RCT-0001140,TXN-0003466,RCP-00003466,Gift Receipt,2026-05-21 10:28:34,EMP-0042,REG-05,PH-002,
RCT-0001141,TXN-0004176,RCP-00004176,Original,2026-05-21 10:56:18,EMP-0023,REG-02,PH-002,
RCT-0001142,TXN-0000859,RCP-00000859,Original,2026-05-21 10:57:30,EMP-0023,REG-04,PH-002,
RCT-0001143,TXN-0001706,RCP-00001706,Original,2026-05-21 11:00:13,EMP-0040,REG-01,PH-002,
RCT-0001144,TXN-0004631,RCP-00004631,Original,2026-05-21 11:02:21,EMP-0105,REG-03,PH-005,
RCT-0001145,TXN-0002803,RCP-00002803,Original,2026-05-21 11:31:02,EMP-0034,REG-05,PH-002,
RCT-0001146,TXN-0003228,RCP-00003228,Original,2026-05-21 11:37:20,EMP-0038,REG-01,PH-002,
RCT-0001147,TXN-0004128,RCP-00004128,Original,2026-05-21 11:46:31,EMP-0023,REG-05,PH-002,
RCT-0001148,TXN-0004727,RCP-00004727,Original,2026-05-21 12:06:43,EMP-0103,REG-05,PH-005,
RCT-0001149,TXN-0002620,RCP-00002620,Original,2026-05-21 12:12:40,EMP-0036,REG-04,PH-002,
RCT-0001150,TXN-0003879,RCP-00003879,Original,2026-05-21 12:16:50,EMP-0023,REG-02,PH-002,
RCT-0001151,TXN-0001233,RCP-00001233,Original,2026-05-21 12:36:56,EMP-0068,REG-01,PH-004,
RCT-0001152,TXN-0003498,RCP-00003498,Original,2026-05-21 12:48:34,EMP-0023,REG-02,PH-002,
RCT-0001153,TXN-0002948,RCP-00002948,Original,2026-05-21 13:07:29,EMP-0101,REG-04,PH-005,
RCT-0001154,TXN-0004593,RCP-00004593,Original,2026-05-21 13:37:44,EMP-0006,REG-02,PH-001,
RCT-0001155,TXN-0001004,RCP-00001004,Original,2026-05-21 15:41:16,EMP-0068,REG-02,PH-004,
RCT-0001156,TXN-0003114,RCP-00003114,Original,2026-05-21 15:58:24,EMP-0078,REG-04,PH-004,
RCT-0001157,TXN-0004024,RCP-00004024,Original,2026-05-21 16:02:01,EMP-0034,REG-04,PH-002,
RCT-0001158,TXN-0000331,RCP-00000331,Original,2026-05-21 16:33:20,EMP-0079,REG-05,PH-004,
RCT-0001159,TXN-0001945,RCP-00001945,Original,2026-05-21 16:40:09,EMP-0101,REG-06,PH-005,
RCT-0001160,TXN-0000823,RCP-00000823,Original,2026-05-21 16:56:46,EMP-0081,REG-05,PH-004,
RCT-0001161,TXN-0003604,RCP-00003604,Original,2026-05-21 16:57:51,EMP-0047,REG-03,PH-003,
RCT-0001162,TXN-0003318,RCP-00003318,Original,2026-05-21 16:59:46,EMP-0047,REG-05,PH-003,
RCT-0001163,TXN-0001261,RCP-00001261,Original,2026-05-21 17:30:08,EMP-0102,REG-01,PH-005,
RCT-0001164,TXN-0000051,RCP-00000051,Original,2026-05-21 17:34:21,EMP-0107,REG-03,PH-005,
RCT-0001165,TXN-0001122,RCP-00001122,Original,2026-05-21 17:41:41,EMP-0061,REG-05,PH-003,
RCT-0001166,TXN-0002563,RCP-00002563,Original,2026-05-21 17:57:19,EMP-0056,REG-02,PH-003,
RCT-0001167,TXN-0004935,RCP-00004935,Original,2026-05-21 18:12:18,EMP-0023,REG-02,PH-002,
RCT-0001168,TXN-0002300,RCP-00002300,Original,2026-05-21 18:27:55,EMP-0064,REG-05,PH-003,
RCT-0001169,TXN-0004856,RCP-00004856,Original,2026-05-21 18:35:51,EMP-0106,REG-02,PH-005,
RCT-0001170,TXN-0000151,RCP-00000151,Original,2026-05-21 18:52:11,EMP-0086,REG-06,PH-004,
RCT-0001171,TXN-0004498,RCP-00004498,Original,2026-05-21 18:53:26,EMP-0062,REG-01,PH-003,
RCT-0001172,TXN-0002592,RCP-00002592,Original,2026-05-21 18:54:26,EMP-0104,REG-06,PH-005,
RCT-0001173,TXN-0000744,RCP-00000744,Original,2026-05-21 19:02:50,EMP-0025,REG-04,PH-002,
RCT-0001174,TXN-0000969,RCP-00000969,Original,2026-05-21 19:04:26,EMP-0104,REG-04,PH-005,
RCT-0001175,TXN-0004278,RCP-00004278,Original,2026-05-21 19:27:29,EMP-0039,REG-06,PH-002,
RCT-0001176,TXN-0003137,RCP-00003137,Original,2026-05-21 19:43:48,EMP-0015,REG-05,PH-001,
RCT-0001177,TXN-0002986,RCP-00002986,Original,2026-05-21 19:57:38,EMP-0083,REG-02,PH-004,
RCT-0001178,TXN-0001912,RCP-00001912,Original,2026-05-21 20:20:09,EMP-0003,REG-03,PH-001,
RCT-0001179,TXN-0000655,RCP-00000655,Original,2026-05-21 20:24:39,EMP-0056,REG-06,PH-003,
RCT-0001180,TXN-0000702,RCP-00000702,Original,2026-05-21 20:36:05,EMP-0035,REG-04,PH-002,
RCT-0001181,TXN-0001969,RCP-00001969,Original,2026-05-21 20:37:46,EMP-0061,REG-04,PH-003,
RCT-0001182,TXN-0002534,RCP-00002534,Original,2026-05-21 20:44:58,EMP-0018,REG-01,PH-001,
RCT-0001183,TXN-0001039,RCP-00001039,Original,2026-05-21 20:53:04,EMP-0068,REG-03,PH-004,
RCT-0001184,TXN-0000521,RCP-00000521,Original,2026-05-21 20:57:55,EMP-0057,REG-02,PH-003,
RCT-0001185,TXN-0003653,RCP-00003653,Original,2026-05-21 21:08:34,EMP-0006,REG-06,PH-001,
RCT-0001186,TXN-0002327,RCP-00002327,Original,2026-05-21 21:19:33,EMP-0081,REG-05,PH-004,
RCT-0001187,TXN-0000538,RCP-00000538,Original,2026-05-21 21:36:50,EMP-0078,REG-05,PH-004,
RCT-0001188,TXN-0000486,RCP-00000486,Original,2026-05-21 21:40:47,EMP-0019,REG-02,PH-001,
RCT-0001189,TXN-0004607,RCP-00004607,Original,2026-05-22 08:16:49,EMP-0015,REG-02,PH-001,
RCT-0001190,TXN-0000699,RCP-00000699,Original,2026-05-22 08:57:08,EMP-0012,REG-05,PH-001,
RCT-0001191,TXN-0003910,RCP-00003910,Original,2026-05-22 09:47:04,EMP-0024,REG-06,PH-002,
RCT-0001192,TXN-0003570,RCP-00003570,Original,2026-05-22 09:50:48,EMP-0034,REG-05,PH-002,
RCT-0001193,TXN-0000942,RCP-00000942,Original,2026-05-22 10:09:16,EMP-0025,REG-04,PH-002,
RCT-0001194,TXN-0004178,RCP-00004178,Original,2026-05-22 10:41:32,EMP-0013,REG-02,PH-001,
RCT-0001195,TXN-0003887,RCP-00003887,Original,2026-05-22 10:58:18,EMP-0017,REG-03,PH-001,
RCT-0001196,TXN-0004387,RCP-00004387,Original,2026-05-22 10:59:18,EMP-0019,REG-03,PH-001,
RCT-0001197,TXN-0003884,RCP-00003884,Original,2026-05-22 11:04:07,EMP-0002,REG-06,PH-001,
RCT-0001198,TXN-0003036,RCP-00003036,Original,2026-05-22 11:06:03,EMP-0085,REG-06,PH-004,
RCT-0001199,TXN-0003343,RCP-00003343,Original,2026-05-22 11:39:13,EMP-0107,REG-03,PH-005,
RCT-0001200,TXN-0003806,RCP-00003806,Original,2026-05-22 11:53:16,EMP-0013,REG-03,PH-001,
RCT-0001201,TXN-0000335,RCP-00000335,Original,2026-05-22 11:53:55,EMP-0002,REG-01,PH-001,
RCT-0001202,TXN-0001433,RCP-00001433,Reprint,2026-05-22 11:55:15,EMP-0073,REG-01,PH-004,Lost receipt
RCT-0001203,TXN-0001801,RCP-00001801,Original,2026-05-22 12:34:20,EMP-0101,REG-06,PH-005,
RCT-0001204,TXN-0004574,RCP-00004574,Original,2026-05-22 12:39:37,EMP-0025,REG-01,PH-002,
RCT-0001205,TXN-0003220,RCP-00003220,Original,2026-05-22 12:40:37,EMP-0037,REG-01,PH-002,
RCT-0001206,TXN-0004135,RCP-00004135,Original,2026-05-22 12:40:38,EMP-0067,REG-06,PH-004,
RCT-0001207,TXN-0001346,RCP-00001346,Original,2026-05-22 12:44:17,EMP-0107,REG-05,PH-005,
RCT-0001208,TXN-0003961,RCP-00003961,Original,2026-05-22 13:05:10,EMP-0020,REG-02,PH-001,
RCT-0001209,TXN-0003349,RCP-00003349,Original,2026-05-22 13:20:57,EMP-0108,REG-02,PH-005,
RCT-0001210,TXN-0002442,RCP-00002442,Original,2026-05-22 13:33:44,EMP-0104,REG-01,PH-005,
RCT-0001211,TXN-0003189,RCP-00003189,Original,2026-05-22 14:06:56,EMP-0041,REG-05,PH-002,
RCT-0001212,TXN-0003295,RCP-00003295,Original,2026-05-22 14:19:35,EMP-0006,REG-05,PH-001,
RCT-0001213,TXN-0002353,RCP-00002353,Original,2026-05-22 14:35:19,EMP-0001,REG-04,PH-001,
RCT-0001214,TXN-0002830,RCP-00002830,Original,2026-05-22 14:49:35,EMP-0039,REG-04,PH-002,
RCT-0001215,TXN-0000769,RCP-00000769,Original,2026-05-22 14:56:26,EMP-0020,REG-02,PH-001,
RCT-0001216,TXN-0002743,RCP-00002743,Reprint,2026-05-22 15:12:27,EMP-0066,REG-03,PH-003,Customer request
RCT-0001217,TXN-0001308,RCP-00001308,Original,2026-05-22 15:14:10,EMP-0081,REG-05,PH-004,
RCT-0001218,TXN-0000708,RCP-00000708,Original,2026-05-22 15:20:09,EMP-0061,REG-06,PH-003,
RCT-0001219,TXN-0004422,RCP-00004422,Original,2026-05-22 15:28:48,EMP-0082,REG-06,PH-004,
RCT-0001220,TXN-0004742,RCP-00004742,Original,2026-05-22 15:42:01,EMP-0006,REG-03,PH-001,
RCT-0001221,TXN-0002377,RCP-00002377,Original,2026-05-22 16:03:01,EMP-0060,REG-06,PH-003,
RCT-0001222,TXN-0002908,RCP-00002908,Original,2026-05-22 17:01:01,EMP-0067,REG-02,PH-004,
RCT-0001223,TXN-0002234,RCP-00002234,Original,2026-05-22 17:16:42,EMP-0090,REG-01,PH-005,
RCT-0001224,TXN-0002850,RCP-00002850,Original,2026-05-22 17:18:17,EMP-0080,REG-06,PH-004,
RCT-0001225,TXN-0000300,RCP-00000300,Original,2026-05-22 17:18:46,EMP-0107,REG-04,PH-005,
RCT-0001226,TXN-0002349,RCP-00002349,Original,2026-05-22 18:05:57,EMP-0067,REG-03,PH-004,
RCT-0001227,TXN-0003557,RCP-00003557,Original,2026-05-22 18:29:28,EMP-0025,REG-04,PH-002,
RCT-0001228,TXN-0004242,RCP-00004242,Original,2026-05-22 18:35:49,EMP-0062,REG-06,PH-003,
RCT-0001229,TXN-0000215,RCP-00000215,Original,2026-05-22 18:53:34,EMP-0024,REG-03,PH-002,
RCT-0001230,TXN-0004901,RCP-00004901,Original,2026-05-22 20:28:10,EMP-0083,REG-05,PH-004,
RCT-0001231,TXN-0003055,RCP-00003055,Original,2026-05-22 20:29:27,EMP-0016,REG-05,PH-001,
RCT-0001232,TXN-0003623,RCP-00003623,Original,2026-05-22 20:42:05,EMP-0037,REG-01,PH-002,
RCT-0001233,TXN-0004011,RCP-00004011,Original,2026-05-22 20:52:37,EMP-0014,REG-05,PH-001,
RCT-0001234,TXN-0002432,RCP-00002432,Original,2026-05-22 20:57:11,EMP-0108,REG-02,PH-005,
RCT-0001235,TXN-0003950,RCP-00003950,Original,2026-05-22 21:17:41,EMP-0061,REG-06,PH-003,
RCT-0001236,TXN-0001848,RCP-00001848,Original,2026-05-22 21:18:36,EMP-0103,REG-01,PH-005,
RCT-0001237,TXN-0003950,RCP-00003950,Gift Receipt,2026-05-22 21:18:41,EMP-0061,REG-06,PH-003,
RCT-0001238,TXN-0004488,RCP-00004488,Original,2026-05-22 21:20:02,EMP-0082,REG-04,PH-004,
RCT-0001239,TXN-0004466,RCP-00004466,Original,2026-05-22 21:30:28,EMP-0036,REG-04,PH-002,
RCT-0001240,TXN-0000298,RCP-00000298,Original,2026-05-22 21:32:10,EMP-0078,REG-05,PH-004,
RCT-0001241,TXN-0000109,RCP-00000109,Original,2026-05-22 21:37:41,EMP-0102,REG-05,PH-005,
RCT-0001242,TXN-0000319,RCP-00000319,Original,2026-05-22 21:48:10,EMP-0015,REG-01,PH-001,
RCT-0001243,TXN-0001592,RCP-00001592,Original,2026-05-22 21:52:56,EMP-0060,REG-06,PH-003,
RCT-0001244,TXN-0003408,RCP-00003408,Reprint,2026-05-23 04:04:02,EMP-0007,REG-06,PH-001,Printer jam
RCT-0001245,TXN-0003536,RCP-00003536,Reprint,2026-05-23 06:10:28,EMP-0071,REG-05,PH-004,Customer request
RCT-0001246,TXN-0000667,RCP-00000667,Reprint,2026-05-23 06:24:01,EMP-0011,REG-06,PH-001,Customer request
RCT-0001247,TXN-0001079,RCP-00001079,Original,2026-05-23 08:04:34,EMP-0002,REG-04,PH-001,
RCT-0001248,TXN-0001305,RCP-00001305,Original,2026-05-23 08:10:45,EMP-0084,REG-01,PH-004,
RCT-0001249,TXN-0002599,RCP-00002599,Original,2026-05-23 08:13:46,EMP-0036,REG-05,PH-002,
RCT-0001250,TXN-0003464,RCP-00003464,Original,2026-05-23 08:19:14,EMP-0090,REG-06,PH-005,
RCT-0001251,TXN-0004616,RCP-00004616,Original,2026-05-23 08:33:55,EMP-0040,REG-05,PH-002,
RCT-0001252,TXN-0004007,RCP-00004007,Original,2026-05-23 08:44:27,EMP-0080,REG-05,PH-004,
RCT-0001253,TXN-0001351,RCP-00001351,Original,2026-05-23 08:49:30,EMP-0067,REG-02,PH-004,
RCT-0001254,TXN-0001391,RCP-00001391,Original,2026-05-23 09:14:10,EMP-0061,REG-01,PH-003,
RCT-0001255,TXN-0004179,RCP-00004179,Original,2026-05-23 09:20:40,EMP-0067,REG-06,PH-004,
RCT-0001256,TXN-0003330,RCP-00003330,Original,2026-05-23 09:54:52,EMP-0101,REG-06,PH-005,
RCT-0001257,TXN-0001540,RCP-00001540,Original,2026-05-23 10:23:22,EMP-0041,REG-06,PH-002,
RCT-0001258,TXN-0001613,RCP-00001613,Original,2026-05-23 11:09:30,EMP-0103,REG-02,PH-005,
RCT-0001259,TXN-0001906,RCP-00001906,Original,2026-05-23 11:32:29,EMP-0084,REG-02,PH-004,
RCT-0001260,TXN-0000968,RCP-00000968,Original,2026-05-23 11:43:46,EMP-0056,REG-05,PH-003,
RCT-0001261,TXN-0002829,RCP-00002829,Original,2026-05-23 11:55:58,EMP-0084,REG-06,PH-004,
RCT-0001262,TXN-0001129,RCP-00001129,Original,2026-05-23 12:03:37,EMP-0059,REG-04,PH-003,
RCT-0001263,TXN-0004816,RCP-00004816,Original,2026-05-23 12:18:40,EMP-0068,REG-01,PH-004,
RCT-0001264,TXN-0000202,RCP-00000202,Original,2026-05-23 12:25:24,EMP-0045,REG-05,PH-003,
RCT-0001265,TXN-0003563,RCP-00003563,Original,2026-05-23 12:52:43,EMP-0015,REG-02,PH-001,
RCT-0001266,TXN-0000951,RCP-00000951,Original,2026-05-23 13:13:14,EMP-0014,REG-03,PH-001,
RCT-0001267,TXN-0002879,RCP-00002879,Original,2026-05-23 13:26:39,EMP-0040,REG-04,PH-002,
RCT-0001268,TXN-0003992,RCP-00003992,Original,2026-05-23 13:32:00,EMP-0069,REG-05,PH-004,
RCT-0001269,TXN-0001482,RCP-00001482,Original,2026-05-23 13:48:02,EMP-0006,REG-02,PH-001,
RCT-0001270,TXN-0001524,RCP-00001524,Original,2026-05-23 14:01:25,EMP-0058,REG-02,PH-003,
RCT-0001271,TXN-0004904,RCP-00004904,Original,2026-05-23 14:54:13,EMP-0038,REG-02,PH-002,
RCT-0001272,TXN-0002675,RCP-00002675,Original,2026-05-23 15:07:10,EMP-0013,REG-01,PH-001,
RCT-0001273,TXN-0003364,RCP-00003364,Original,2026-05-23 15:26:38,EMP-0019,REG-03,PH-001,
RCT-0001274,TXN-0000189,RCP-00000189,Original,2026-05-23 16:00:28,EMP-0045,REG-02,PH-003,
RCT-0001275,TXN-0001100,RCP-00001100,Original,2026-05-23 16:01:55,EMP-0023,REG-02,PH-002,
RCT-0001276,TXN-0004378,RCP-00004378,Original,2026-05-23 16:11:03,EMP-0047,REG-03,PH-003,
RCT-0001277,TXN-0002025,RCP-00002025,Original,2026-05-23 16:24:23,EMP-0085,REG-04,PH-004,
RCT-0001278,TXN-0003457,RCP-00003457,Original,2026-05-23 16:53:20,EMP-0062,REG-03,PH-003,
RCT-0001279,TXN-0001702,RCP-00001702,Original,2026-05-23 16:57:26,EMP-0083,REG-04,PH-004,
RCT-0001280,TXN-0001363,RCP-00001363,Reprint,2026-05-23 17:17:31,EMP-0079,REG-04,PH-004,Printer jam
RCT-0001281,TXN-0004429,RCP-00004429,Original,2026-05-23 17:18:00,EMP-0067,REG-04,PH-004,
RCT-0001282,TXN-0002656,RCP-00002656,Original,2026-05-23 17:44:41,EMP-0041,REG-01,PH-002,
RCT-0001283,TXN-0002722,RCP-00002722,Original,2026-05-23 17:49:00,EMP-0086,REG-02,PH-004,
RCT-0001284,TXN-0001271,RCP-00001271,Original,2026-05-23 17:57:11,EMP-0101,REG-05,PH-005,
RCT-0001285,TXN-0003431,RCP-00003431,Original,2026-05-23 18:01:07,EMP-0078,REG-03,PH-004,
RCT-0001286,TXN-0003041,RCP-00003041,Original,2026-05-23 19:14:16,EMP-0083,REG-04,PH-004,
RCT-0001287,TXN-0002116,RCP-00002116,Original,2026-05-23 19:17:28,EMP-0017,REG-01,PH-001,
RCT-0001288,TXN-0000554,RCP-00000554,Original,2026-05-23 20:04:14,EMP-0105,REG-01,PH-005,
RCT-0001289,TXN-0000641,RCP-00000641,Original,2026-05-23 20:11:38,EMP-0058,REG-02,PH-003,
RCT-0001290,TXN-0002771,RCP-00002771,Original,2026-05-23 20:17:30,EMP-0014,REG-04,PH-001,
RCT-0001291,TXN-0001081,RCP-00001081,Original,2026-05-23 20:54:52,EMP-0069,REG-03,PH-004,
RCT-0001292,TXN-0004392,RCP-00004392,Original,2026-05-23 20:58:32,EMP-0045,REG-04,PH-003,
RCT-0001293,TXN-0002816,RCP-00002816,Original,2026-05-23 21:05:43,EMP-0102,REG-04,PH-005,
RCT-0001294,TXN-0002756,RCP-00002756,Original,2026-05-23 21:06:29,EMP-0084,REG-02,PH-004,
RCT-0001295,TXN-0002753,RCP-00002753,Original,2026-05-23 21:25:18,EMP-0103,REG-05,PH-005,
