transaction_item_id,transaction_id,product_id,quantity,unit_price,unit_cost,discount_amount,tax_amount,line_total,override_applied,override_employee_id,department
LI-00007206,TXN-0001594,PRD-00247,1,3.75,2.27,0,0.31,3.75,False,,Seasonal
LI-00007207,TXN-0001595,PRD-00453,3,72.19,31.39,0,17.87,216.57,False,,Medical Supplies
LI-00007208,TXN-0001595,PRD-00169,1,3.6,2.24,0,0.3,3.6,False,,Vitamins & Supplements
LI-00007209,TXN-0001595,PRD-00726,1,1.74,1.24,0,0.14,1.74,False,,Seasonal
LI-00007210,TXN-0001595,PRD-00501,1,26.98,19.02,0,2.23,26.98,False,,Medical Supplies
LI-00007211,TXN-0001596,PRD-00779,1,31.84,22.93,4.78,2.23,27.06,False,,Personal Care
LI-00007212,TXN-0001596,PRD-00754,1,4.47,2.32,0,0.37,4.47,False,,Medical Supplies
LI-00007213,TXN-0001596,PRD-00400,1,47.39,31.4,2.37,3.71,45.02,False,,Beauty
LI-00007214,TXN-0001596,PRD-00775,1,33.35,15.41,1.67,2.61,31.68,False,,Snacks
LI-00007215,TXN-0001596,PRD-00615,1,44.28,26.92,0,3.65,44.28,False,,Household
LI-00007216,TXN-0001596,PRD-00450,4,37.85,27.45,0,12.49,151.4,False,,Vitamins & Supplements
LI-00007217,TXN-0001597,PRD-00570,1,49.3,33.74,2.46,3.86,46.84,False,,Grocery
LI-00007218,TXN-0001597,PRD-00273,1,55.94,31.55,5.59,4.15,50.35,False,,OTC Medication
LI-00007219,TXN-0001597,PRD-00642,1,75.76,33.09,3.79,5.94,71.97,False,,Medical Supplies
LI-00007220,TXN-0001597,PRD-00549,1,15.74,9.69,3.15,1.04,12.59,False,,Snacks
LI-00007221,TXN-0001598,PRD-00383,1,46.59,20.84,0,3.84,46.59,False,,Household
LI-00007222,TXN-0001598,PRD-00626,1,39.48,27.68,0,3.26,39.48,False,,Vitamins & Supplements
LI-00007223,TXN-0001598,PRD-00769,1,8.11,4.11,0,0.67,8.11,False,,First Aid
LI-00007224,TXN-0001599,PRD-00332,1,67.8,28.74,10.17,4.75,57.63,False,,OTC Medication
LI-00007225,TXN-0001600,PRD-00110,1,41.9,30.05,0,3.46,41.9,False,,First Aid
LI-00007226,TXN-0001600,PRD-00785,1,12.52,8.92,2.5,0.83,10.02,False,,Beverages
LI-00007227,TXN-0001601,PRD-00386,1,30.23,20.92,0,2.49,30.23,False,,Personal Care
LI-00007228,TXN-0001601,PRD-00470,1,4.33,2.34,0,0.36,4.33,False,,First Aid
LI-00007229,TXN-0001601,PRD-00777,1,29.54,14.26,0,2.44,29.54,False,,Snacks
LI-00007230,TXN-0001601,PRD-00671,1,10.29,5.36,0,0.85,10.29,False,,Grocery
LI-00007231,TXN-0001601,PRD-00559,1,28.62,14.38,0,2.36,28.62,False,,Snacks
LI-00007232,TXN-0001601,PRD-00552,1,25.96,17.26,0,2.14,25.96,False,,Medical Supplies
LI-00007233,TXN-0001601,PRD-00076,1,9.53,4.72,0,0.79,9.53,False,,Vitamins & Supplements
LI-00007234,TXN-0001602,PRD-00713,1,39.51,23.44,0,3.26,39.51,False,,Grocery
LI-00007235,TXN-0001602,PRD-00290,1,18.11,11.91,0,1.49,18.11,False,,Beauty
LI-00007236,TXN-0001602,PRD-00014,1,32.34,19.67,0,2.67,32.34,False,,Beverages
LI-00007237,TXN-0001602,PRD-00625,1,56.6,23.82,0,4.67,56.6,False,,Beverages
LI-00007238,TXN-0001603,PRD-00252,1,42.88,30.12,0,3.54,42.88,False,,Snacks
LI-00007239,TXN-0001603,PRD-00496,1,10.06,6.02,0,0.83,10.06,False,,Medical Supplies
LI-00007240,TXN-0001603,PRD-00630,1,19.68,12.68,0,1.62,19.68,False,,Medical Supplies
LI-00007241,TXN-0001603,PRD-00695,1,3.98,2.48,0,0.33,3.98,False,,Personal Care
LI-00007242,TXN-0001603,PRD-00392,1,28.56,13.61,0,2.36,28.56,False,,Snacks
LI-00007243,TXN-0001603,PRD-00180,1,56.67,29.82,0,4.68,56.67,False,,Household
LI-00007244,TXN-0001604,PRD-00694,1,25.05,11.41,3.76,1.76,21.29,False,,Seasonal
LI-00007245,TXN-0001604,PRD-00489,1,39.69,27.68,0,3.27,39.69,False,,First Aid
LI-00007246,TXN-0001605,PRD-00228,1,23.75,12.08,0,1.96,23.75,False,,Snacks
LI-00007247,TXN-0001605,PRD-00276,1,53.24,27.82,0,4.39,53.24,False,,Household
LI-00007248,TXN-0001605,PRD-00383,1,46.59,20.84,6.99,3.27,39.6,False,,Household
LI-00007249,TXN-0001605,PRD-00543,1,3.27,2.04,0.65,0.22,2.62,False,,First Aid
LI-00007250,TXN-0001605,PRD-00110,1,41.9,30.05,0,3.46,41.9,False,,First Aid
LI-00007251,TXN-0001605,PRD-00510,1,56.16,25.85,0,4.63,56.16,False,,Beauty
LI-00007252,TXN-0001605,PRD-00494,4,1.37,1.0,0,0.45,5.48,False,,Vitamins & Supplements
LI-00007253,TXN-0001606,PRD-00600,1,14.08,7.36,0,1.16,14.08,False,,Household
LI-00007254,TXN-0001606,PRD-00382,1,47.09,32.19,0,3.88,47.09,False,,Beverages
LI-00007255,TXN-0001606,PRD-00512,1,42.92,31.11,0,3.54,42.92,False,,Beverages
LI-00007256,TXN-0001606,PRD-00388,1,31.66,22.66,3.17,2.35,28.49,False,,Personal Care
LI-00007257,TXN-0001607,PRD-00784,1,22.66,16.69,0,1.87,22.66,False,,OTC Medication
LI-00007258,TXN-0001607,PRD-00413,1,33.36,15.93,0,2.75,33.36,False,,First Aid
LI-00007259,TXN-0001607,PRD-00656,1,39.51,29.08,0,3.26,39.51,False,,Beverages
LI-00007260,TXN-0001607,PRD-00354,4,45.97,33.43,0,15.17,183.88,False,,Personal Care
LI-00007261,TXN-0001608,PRD-00225,1,44.75,30.97,0,3.69,44.75,False,,Beverages
LI-00007262,TXN-0001608,PRD-00533,1,62.85,28.31,0,5.19,62.85,False,,Snacks
LI-00007263,TXN-0001608,PRD-00074,1,19.8,12.67,0,1.63,19.8,False,,Medical Supplies
LI-00007264,TXN-0001608,PRD-00774,1,51.14,30.1,0,4.22,51.14,False,,Seasonal
LI-00007265,TXN-0001609,PRD-00207,1,8.5,5.44,0,0.7,8.5,False,,Grocery
LI-00007266,TXN-0001609,PRD-00090,1,16.77,8.79,0,1.38,16.77,False,,Beverages
LI-00007267,TXN-0001609,PRD-00670,1,42.07,27.07,0,3.47,42.07,False,,Snacks
LI-00007268,TXN-0001610,PRD-00314,1,12.91,8.45,2.58,0.85,10.33,False,,First Aid
LI-00007269,TXN-0001610,PRD-00477,1,64.17,34.36,0,5.29,64.17,False,,Medical Supplies
LI-00007270,TXN-0001610,PRD-00060,1,37.9,19.7,0,3.13,37.9,False,,Personal Care
LI-00007271,TXN-0001610,PRD-00020,1,16.32,12.09,0,1.35,16.32,False,,Household
LI-00007272,TXN-0001610,PRD-00555,1,47.46,31.38,0,3.92,47.46,False,,Snacks
LI-00007273,TXN-0001610,PRD-00662,1,31.13,22.47,0,2.57,31.13,False,,Vitamins & Supplements
LI-00007274,TXN-0001610,PRD-00525,1,3.98,2.23,0.2,0.31,3.78,False,,Medical Supplies
LI-00007275,TXN-0001611,PRD-00643,1,31.96,13.84,0,2.64,31.96,False,,Grocery
LI-00007276,TXN-0001611,PRD-00474,1,64.44,32.12,0,5.32,64.44,False,,Beverages
LI-00007277,TXN-0001611,PRD-00157,1,20.9,10.51,0,1.72,20.9,False,,Household
LI-00007278,TXN-0001612,PRD-00585,1,48.0,22.88,0,3.96,48.0,False,,First Aid
LI-00007279,TXN-0001612,PRD-00424,1,2.38,1.0,0,0.2,2.38,False,,Medical Supplies
LI-00007280,TXN-0001613,PRD-00572,1,72.3,33.51,0,5.96,72.3,False,,Grocery
LI-00007281,TXN-0001613,PRD-00317,1,26.41,12.69,3.96,1.85,22.45,False,,Beauty
LI-00007282,TXN-0001613,PRD-00599,1,50.67,24.77,0,4.18,50.67,False,,OTC Medication
LI-00007283,TXN-0001613,PRD-00123,1,30.82,15.54,0,2.54,30.82,False,,Vitamins & Supplements
LI-00007284,TXN-0001614,PRD-00307,1,38.99,21.69,0,3.22,38.99,False,,Beverages
LI-00007285,TXN-0001614,PRD-00199,1,14.83,9.91,0,1.22,14.83,False,,Household
LI-00007286,TXN-0001614,PRD-00043,1,5.8,2.53,0,0.48,5.8,False,,Snacks
LI-00007287,TXN-0001614,PRD-00442,1,19.84,8.43,0,1.64,19.84,False,,Personal Care
LI-00007288,TXN-0001614,PRD-00004,3,40.08,21.13,24.05,7.94,96.19,False,,Beverages
LI-00007289,TXN-0001615,PRD-00513,1,26.35,14.63,0,2.17,26.35,False,,Beverages
LI-00007290,TXN-0001615,PRD-00672,1,30.41,21.71,6.08,2.01,24.33,False,,Grocery
LI-00007291,TXN-0001615,PRD-00474,1,64.44,32.12,9.67,4.52,54.77,False,,Beverages
LI-00007292,TXN-0001615,PRD-00798,1,3.01,1.94,0,0.25,3.01,False,,Personal Care
LI-00007293,TXN-0001615,PRD-00634,1,28.09,19.18,7.02,1.74,21.07,True,EMP-0023,OTC Medication
LI-00007294,TXN-0001616,PRD-00084,1,34.43,19.65,0,2.84,34.43,False,,Snacks
LI-00007295,TXN-0001616,PRD-00138,1,48.81,33.84,0,4.03,48.81,False,,Beauty
LI-00007296,TXN-0001616,PRD-00664,1,3.87,2.51,0,0.32,3.87,False,,Personal Care
LI-00007297,TXN-0001617,PRD-00642,1,75.76,33.09,15.15,5.0,60.61,False,,Medical Supplies
LI-00007298,TXN-0001617,PRD-00135,4,2.01,1.01,0,0.66,8.04,False,,Beauty
LI-00007299,TXN-0001617,PRD-00580,4,34.63,19.22,0,11.43,138.52,False,,Beauty
LI-00007300,TXN-0001617,PRD-00196,1,54.03,28.31,0,4.46,54.03,False,,Medical Supplies
LI-00007301,TXN-0001617,PRD-00256,1,45.01,33.53,0,3.71,45.01,False,,Snacks
LI-00007302,TXN-0001618,PRD-00342,1,38.11,22.28,0,3.14,38.11,False,,OTC Medication
LI-00007303,TXN-0001618,PRD-00563,1,22.69,13.28,4.54,1.5,18.15,False,,Beauty
LI-00007304,TXN-0001618,PRD-00348,1,36.36,25.85,0,3.0,36.36,False,,Household
LI-00007305,TXN-0001618,PRD-00447,1,33.36,21.91,0,2.75,33.36,False,,Grocery
LI-00007306,TXN-0001618,PRD-00602,1,19.88,11.84,0,1.64,19.88,False,,Seasonal
LI-00007307,TXN-0001618,PRD-00546,1,47.37,34.17,0,3.91,47.37,False,,Household
LI-00007308,TXN-0001618,PRD-00645,1,9.63,5.5,0,0.79,9.63,False,,Beverages
LI-00007309,TXN-0001619,PRD-00676,1,55.35,28.04,13.84,3.42,41.51,True,EMP-0023,Vitamins & Supplements
LI-00007310,TXN-0001619,PRD-00667,1,28.54,21.34,0,2.35,28.54,False,,Snacks
LI-00007311,TXN-0001619,PRD-00752,2,37.68,27.73,11.3,5.28,64.06,False,,OTC Medication
LI-00007312,TXN-0001620,PRD-00774,1,51.14,30.1,0,4.22,51.14,False,,Seasonal
LI-00007313,TXN-0001620,PRD-00748,1,40.96,26.8,0,3.38,40.96,False,,Beverages
LI-00007314,TXN-0001620,PRD-00327,1,46.85,22.2,0,3.87,46.85,False,,Medical Supplies
LI-00007315,TXN-0001620,PRD-00652,1,34.26,14.74,0,2.83,34.26,False,,Personal Care
LI-00007316,TXN-0001620,PRD-00159,1,40.02,28.19,0,3.3,40.02,False,,Grocery
LI-00007317,TXN-0001620,PRD-00244,2,41.77,23.82,0,6.89,83.54,False,,OTC Medication
LI-00007318,TXN-0001620,PRD-00368,2,2.44,1.16,0,0.4,4.88,False,,Snacks
LI-00007319,TXN-0001620,PRD-00785,1,12.52,8.92,2.5,0.83,10.02,False,,Beverages
LI-00007320,TXN-0001621,PRD-00575,1,42.34,30.01,0,3.49,42.34,False,,Snacks
LI-00007321,TXN-0001621,PRD-00669,2,21.75,15.03,8.7,2.87,34.8,False,,Household
LI-00007322,TXN-0001621,PRD-00095,3,78.1,33.12,35.14,16.43,199.16,False,,Beauty
LI-00007323,TXN-0001621,PRD-00128,1,20.28,10.11,0,1.67,20.28,False,,Seasonal
LI-00007324,TXN-0001622,PRD-00375,1,34.91,17.18,0,2.88,34.91,False,,OTC Medication
LI-00007325,TXN-0001622,PRD-00437,1,33.77,14.57,0,2.79,33.77,False,,Personal Care
LI-00007326,TXN-0001622,PRD-00602,1,19.88,11.84,1.99,1.48,17.89,False,,Seasonal
LI-00007327,TXN-0001622,PRD-00104,1,2.15,1.23,0,0.18,2.15,False,,Beverages
LI-00007328,TXN-0001622,PRD-00089,1,48.32,30.18,0,3.99,48.32,False,,Medical Supplies
LI-00007329,TXN-0001622,PRD-00735,3,53.77,34.77,24.2,11.31,137.11,False,,Beverages
LI-00007330,TXN-0001622,PRD-00259,1,41.66,26.84,0,3.44,41.66,False,,Snacks
LI-00007331,TXN-0001622,PRD-00285,1,9.92,6.56,0,0.82,9.92,False,,Seasonal
LI-00007332,TXN-0001623,PRD-00325,1,33.38,14.37,0,2.75,33.38,False,,Medical Supplies
LI-00007333,TXN-0001623,PRD-00600,1,14.08,7.36,0,1.16,14.08,False,,Household
LI-00007334,TXN-0001623,PRD-00049,4,40.42,28.91,0,13.34,161.68,False,,Medical Supplies
LI-00007335,TXN-0001623,PRD-00016,3,70.87,34.19,0,17.54,212.61,False,,Seasonal
LI-00007336,TXN-0001623,PRD-00777,1,29.54,14.26,0,2.44,29.54,False,,Snacks
LI-00007337,TXN-0001623,PRD-00191,1,50.48,29.23,0,4.16,50.48,False,,Personal Care
LI-00007338,TXN-0001624,PRD-00667,1,28.54,21.34,0,2.35,28.54,False,,Snacks
LI-00007339,TXN-0001624,PRD-00224,1,5.6,2.78,0,0.46,5.6,False,,Beauty
LI-00007340,TXN-0001624,PRD-00006,2,37.66,25.28,7.53,5.59,67.79,False,,Household
LI-00007341,TXN-0001625,PRD-00738,3,6.74,3.71,0,1.67,20.22,False,,Seasonal
LI-00007342,TXN-0001625,PRD-00054,3,7.18,3.68,0,1.78,21.54,False,,Beverages
LI-00007343,TXN-0001625,PRD-00428,1,49.13,20.72,0,4.05,49.13,False,,Grocery
LI-00007344,TXN-0001625,PRD-00487,1,44.6,32.86,0,3.68,44.6,False,,OTC Medication
LI-00007345,TXN-0001625,PRD-00648,1,54.9,26.29,5.49,4.08,49.41,False,,Grocery
LI-00007346,TXN-0001625,PRD-00357,1,2.75,1.57,0,0.23,2.75,False,,First Aid
LI-00007347,TXN-0001625,PRD-00626,1,39.48,27.68,0,3.26,39.48,False,,Vitamins & Supplements
LI-00007348,TXN-0001625,PRD-00065,1,8.33,4.15,0,0.69,8.33,False,,Seasonal
LI-00007349,TXN-0001626,PRD-00025,1,37.64,23.52,1.88,2.95,35.76,False,,Beverages
LI-00007350,TXN-0001626,PRD-00224,1,5.6,2.78,0,0.46,5.6,False,,Beauty
LI-00007351,TXN-0001626,PRD-00555,4,47.46,31.38,0,15.66,189.84,False,,Snacks
LI-00007352,TXN-0001626,PRD-00661,1,54.23,24.44,0,4.47,54.23,False,,Snacks
LI-00007353,TXN-0001626,PRD-00773,1,12.69,8.28,0,1.05,12.69,False,,Snacks
LI-00007354,TXN-0001627,PRD-00571,1,40.42,23.81,0,3.33,40.42,False,,Personal Care
LI-00007355,TXN-0001627,PRD-00493,1,20.37,10.9,0,1.68,20.37,False,,Household
LI-00007356,TXN-0001627,PRD-00641,1,26.35,11.1,0,2.17,26.35,False,,Medical Supplies
LI-00007357,TXN-0001627,PRD-00554,3,49.72,23.82,14.92,11.07,134.24,False,,First Aid
LI-00007358,TXN-0001628,PRD-00357,1,2.75,1.57,0.14,0.22,2.61,False,,First Aid
LI-00007359,TXN-0001628,PRD-00522,1,23.47,15.82,0,1.94,23.47,False,,Seasonal
LI-00007360,TXN-0001628,PRD-00363,1,6.26,4.48,0,0.52,6.26,False,,Vitamins & Supplements
LI-00007361,TXN-0001628,PRD-00605,1,48.56,24.15,0,4.01,48.56,False,,Medical Supplies
LI-00007362,TXN-0001629,PRD-00063,4,5.49,3.67,0,1.81,21.96,False,,Personal Care
LI-00007363,TXN-0001629,PRD-00503,1,1.66,0.92,0,0.14,1.66,False,,OTC Medication
LI-00007364,TXN-0001630,PRD-00409,2,67.11,30.89,0,11.07,134.22,False,,Vitamins & Supplements
LI-00007365,TXN-0001630,PRD-00515,2,6.11,3.85,0,1.01,12.22,False,,Personal Care
LI-00007366,TXN-0001630,PRD-00259,1,41.66,26.84,0,3.44,41.66,False,,Snacks
LI-00007367,TXN-0001630,PRD-00183,1,13.05,9.3,0,1.08,13.05,False,,Grocery
LI-00007368,TXN-0001630,PRD-00205,1,53.31,29.02,0,4.4,53.31,False,,Grocery
LI-00007369,TXN-0001631,PRD-00590,1,30.85,15.14,0,2.55,30.85,False,,OTC Medication
LI-00007370,TXN-0001631,PRD-00306,1,10.53,7.5,0,0.87,10.53,False,,Beverages
LI-00007371,TXN-0001631,PRD-00376,2,2.97,1.64,0,0.49,5.94,False,,Household
LI-00007372,TXN-0001631,PRD-00458,1,31.08,23.18,0,2.56,31.08,False,,Snacks
LI-00007373,TXN-0001632,PRD-00145,1,5.51,3.29,0,0.45,5.51,False,,Seasonal
LI-00007374,TXN-0001632,PRD-00274,1,51.5,26.51,0,4.25,51.5,False,,OTC Medication
LI-00007375,TXN-0001632,PRD-00504,3,49.8,31.7,0,12.33,149.4,False,,Beauty
LI-00007376,TXN-0001632,PRD-00048,1,20.77,12.64,0,1.71,20.77,False,,Medical Supplies
LI-00007377,TXN-0001633,PRD-00420,1,60.87,29.99,0,5.02,60.87,False,,OTC Medication
LI-00007378,TXN-0001633,PRD-00100,1,4.29,2.1,0.64,0.3,3.65,False,,Medical Supplies
LI-00007379,TXN-0001633,PRD-00422,1,28.56,21.34,0,2.36,28.56,False,,Snacks
LI-00007380,TXN-0001633,PRD-00074,1,19.8,12.67,0.99,1.55,18.81,False,,Medical Supplies
LI-00007381,TXN-0001633,PRD-00166,1,41.56,22.63,4.16,3.09,37.4,False,,Vitamins & Supplements
LI-00007382,TXN-0001633,PRD-00115,1,28.09,20.92,0,2.32,28.09,False,,Personal Care
LI-00007383,TXN-0001634,PRD-00466,1,48.97,27.03,0,4.04,48.97,False,,First Aid
LI-00007384,TXN-0001634,PRD-00021,1,25.67,12.59,2.57,1.91,23.1,False,,OTC Medication
LI-00007385,TXN-0001635,PRD-00027,1,13.59,8.07,0,1.12,13.59,False,,Snacks
LI-00007386,TXN-0001635,PRD-00119,1,8.23,5.83,0,0.68,8.23,False,,Vitamins & Supplements
LI-00007387,TXN-0001635,PRD-00103,1,39.35,26.58,0,3.25,39.35,False,,Vitamins & Supplements
LI-00007388,TXN-0001635,PRD-00795,1,36.92,27.11,0,3.05,36.92,False,,First Aid
LI-00007389,TXN-0001635,PRD-00263,1,39.05,17.47,0,3.22,39.05,False,,Personal Care
LI-00007390,TXN-0001635,PRD-00717,1,13.91,8.48,0,1.15,13.91,False,,Grocery
LI-00007391,TXN-0001635,PRD-00006,1,37.66,25.28,0,3.11,37.66,False,,Household
LI-00007392,TXN-0001635,PRD-00253,1,30.39,18.9,0,2.51,30.39,False,,Beverages
LI-00007393,TXN-0001636,PRD-00296,1,38.52,21.73,0,3.18,38.52,False,,Medical Supplies
LI-00007394,TXN-0001636,PRD-00247,1,3.75,2.27,0,0.31,3.75,False,,Seasonal
LI-00007395,TXN-0001636,PRD-00649,1,14.21,7.08,2.13,1.0,12.08,False,,Personal Care
LI-00007396,TXN-0001636,PRD-00488,1,26.99,19.59,5.4,1.78,21.59,False,,Medical Supplies
LI-00007397,TXN-0001636,PRD-00792,4,45.46,30.61,0,15.0,181.84,False,,Beauty
LI-00007398,TXN-0001637,PRD-00413,2,33.36,15.93,0,5.5,66.72,False,,First Aid
LI-00007399,TXN-0001637,PRD-00731,1,21.27,14.11,0,1.75,21.27,False,,First Aid
LI-00007400,TXN-0001637,PRD-00229,1,34.75,23.85,0,2.87,34.75,False,,OTC Medication
LI-00007401,TXN-0001637,PRD-00711,1,46.67,19.93,0,3.85,46.67,False,,Beverages
LI-00007402,TXN-0001638,PRD-00670,1,42.07,27.07,0,3.47,42.07,False,,Snacks
LI-00007403,TXN-0001638,PRD-00662,1,31.13,22.47,0,2.57,31.13,False,,Vitamins & Supplements
LI-00007404,TXN-0001638,PRD-00240,4,6.94,2.93,0,2.29,27.76,False,,OTC Medication
LI-00007405,TXN-0001638,PRD-00765,1,56.28,24.22,0,4.64,56.28,False,,OTC Medication
LI-00007406,TXN-0001639,PRD-00454,1,33.48,14.48,0,2.76,33.48,False,,Household
LI-00007407,TXN-0001639,PRD-00315,1,17.4,9.93,0,1.44,17.4,False,,Beverages
LI-00007408,TXN-0001639,PRD-00194,1,39.17,29.01,0,3.23,39.17,False,,Personal Care
LI-00007409,TXN-0001639,PRD-00326,1,36.47,20.54,0,3.01,36.47,False,,Household
LI-00007410,TXN-0001639,PRD-00703,1,4.42,3.01,0,0.36,4.42,False,,Beverages
LI-00007411,TXN-0001639,PRD-00307,2,38.99,21.69,0,6.43,77.98,False,,Beverages
LI-00007412,TXN-0001640,PRD-00667,1,28.54,21.34,2.85,2.12,25.69,False,,Snacks
LI-00007413,TXN-0001640,PRD-00453,1,72.19,31.39,25.27,3.87,46.92,True,EMP-0091,Medical Supplies
LI-00007414,TXN-0001640,PRD-00259,2,41.66,26.84,0,6.87,83.32,False,,Snacks
LI-00007415,TXN-0001640,PRD-00089,1,48.32,30.18,0,3.99,48.32,False,,Medical Supplies
LI-00007416,TXN-0001640,PRD-00463,3,46.82,28.19,0,11.59,140.46,False,,First Aid
LI-00007417,TXN-0001641,PRD-00481,1,9.19,4.26,0,0.76,9.19,False,,First Aid
LI-00007418,TXN-0001641,PRD-00456,1,30.73,17.28,0,2.54,30.73,False,,Personal Care
LI-00007419,TXN-0001641,PRD-00337,1,17.2,9.24,0,1.42,17.2,False,,Household
LI-00007420,TXN-0001641,PRD-00561,1,31.59,16.51,0,2.61,31.59,False,,Snacks
LI-00007421,TXN-0001641,PRD-00606,1,7.85,4.53,0,0.65,7.85,False,,Household
LI-00007422,TXN-0001641,PRD-00474,1,64.44,32.12,0,5.32,64.44,False,,Beverages
LI-00007423,TXN-0001642,PRD-00424,1,2.38,1.0,0,0.2,2.38,False,,Medical Supplies
LI-00007424,TXN-0001642,PRD-00706,1,43.47,27.17,0,3.59,43.47,False,,Vitamins & Supplements
LI-00007425,TXN-0001642,PRD-00251,1,22.63,14.73,0,1.87,22.63,False,,Beverages
LI-00007426,TXN-0001642,PRD-00200,1,64.75,28.61,0,5.34,64.75,False,,Grocery
LI-00007427,TXN-0001642,PRD-00208,2,18.8,11.66,0,3.1,37.6,False,,Personal Care
LI-00007428,TXN-0001642,PRD-00310,1,25.86,15.24,0,2.13,25.86,False,,Grocery
LI-00007429,TXN-0001642,PRD-00010,1,37.47,26.18,0,3.09,37.47,False,,Personal Care
LI-00007430,TXN-0001643,PRD-00463,1,46.82,28.19,0,3.86,46.82,False,,First Aid
LI-00007431,TXN-0001643,PRD-00371,1,30.51,15.59,0,2.52,30.51,False,,Snacks
LI-00007432,TXN-0001643,PRD-00571,1,40.42,23.81,0,3.33,40.42,False,,Personal Care
LI-00007433,TXN-0001643,PRD-00046,1,2.52,1.63,0.13,0.2,2.39,False,,Personal Care
LI-00007434,TXN-0001643,PRD-00439,2,17.79,9.27,0,2.94,35.58,False,,Medical Supplies
LI-00007435,TXN-0001644,PRD-00263,1,39.05,17.47,0,3.22,39.05,False,,Personal Care
LI-00007436,TXN-0001644,PRD-00129,1,20.59,14.48,0,1.7,20.59,False,,Personal Care
LI-00007437,TXN-0001645,PRD-00221,1,31.12,20.85,0,2.57,31.12,False,,Personal Care
LI-00007438,TXN-0001645,PRD-00195,4,29.62,21.92,0,9.77,118.48,False,,Medical Supplies
LI-00007439,TXN-0001645,PRD-00733,1,68.97,32.19,0,5.69,68.97,False,,Vitamins & Supplements
LI-00007440,TXN-0001646,PRD-00752,1,37.68,27.73,0,3.11,37.68,False,,OTC Medication
LI-00007441,TXN-0001646,PRD-00203,1,8.06,5.34,0,0.66,8.06,False,,Beauty
LI-00007442,TXN-0001647,PRD-00405,1,15.69,6.67,3.14,1.04,12.55,False,,Seasonal
LI-00007443,TXN-0001648,PRD-00564,1,9.78,6.91,0,0.81,9.78,False,,Household
LI-00007444,TXN-0001648,PRD-00016,1,70.87,34.19,10.63,4.97,60.24,False,,Seasonal
LI-00007445,TXN-0001648,PRD-00790,1,38.48,17.75,0,3.17,38.48,False,,Beauty
LI-00007446,TXN-0001648,PRD-00743,3,5.79,3.25,2.61,1.22,14.76,False,,Snacks
LI-00007447,TXN-0001648,PRD-00365,1,21.59,11.17,0,1.78,21.59,False,,Vitamins & Supplements
LI-00007448,TXN-0001648,PRD-00381,1,2.8,2.05,0,0.23,2.8,False,,Snacks
LI-00007449,TXN-0001648,PRD-00350,1,9.27,6.47,0,0.76,9.27,False,,Household
LI-00007450,TXN-0001649,PRD-00346,1,51.72,26.15,2.59,4.05,49.13,False,,Seasonal
LI-00007451,TXN-0001649,PRD-00361,1,33.31,20.2,0,2.75,33.31,False,,Personal Care
LI-00007452,TXN-0001649,PRD-00577,1,7.89,4.31,0,0.65,7.89,False,,OTC Medication
LI-00007453,TXN-0001649,PRD-00777,1,29.54,14.26,0,2.44,29.54,False,,Snacks
LI-00007454,TXN-0001650,PRD-00610,1,5.03,2.75,0.75,0.35,4.28,False,,Household
LI-00007455,TXN-0001650,PRD-00286,1,25.7,15.17,0,2.12,25.7,False,,Vitamins & Supplements
LI-00007456,TXN-0001650,PRD-00405,1,15.69,6.67,0,1.29,15.69,False,,Seasonal
LI-00007457,TXN-0001650,PRD-00670,1,42.07,27.07,0,3.47,42.07,False,,Snacks
LI-00007458,TXN-0001651,PRD-00409,1,67.11,30.89,0,5.54,67.11,False,,Vitamins & Supplements
LI-00007459,TXN-0001651,PRD-00752,1,37.68,27.73,0,3.11,37.68,False,,OTC Medication
LI-00007460,TXN-0001651,PRD-00504,3,49.8,31.7,0,12.33,149.4,False,,Beauty
LI-00007461,TXN-0001652,PRD-00636,1,4.11,2.81,0,0.34,4.11,False,,Seasonal
LI-00007462,TXN-0001652,PRD-00449,4,51.04,32.71,0,16.84,204.16,False,,OTC Medication
LI-00007463,TXN-0001652,PRD-00192,1,66.69,31.4,0,5.5,66.69,False,,Household
LI-00007464,TXN-0001652,PRD-00652,1,34.26,14.74,5.14,2.4,29.12,False,,Personal Care
LI-00007465,TXN-0001652,PRD-00738,1,6.74,3.71,0,0.56,6.74,False,,Seasonal
LI-00007466,TXN-0001653,PRD-00755,1,23.6,16.37,0,1.95,23.6,False,,Medical Supplies
LI-00007467,TXN-0001653,PRD-00532,1,18.27,13.44,0,1.51,18.27,False,,Medical Supplies
LI-00007468,TXN-0001653,PRD-00758,1,6.95,4.89,0,0.57,6.95,False,,Seasonal
LI-00007469,TXN-0001654,PRD-00368,1,2.44,1.16,0,0.2,2.44,False,,Snacks
LI-00007470,TXN-0001654,PRD-00061,1,27.83,16.83,0,2.3,27.83,False,,Vitamins & Supplements
LI-00007471,TXN-0001654,PRD-00425,1,18.63,12.27,2.79,1.31,15.84,False,,Beauty
LI-00007472,TXN-0001654,PRD-00651,1,28.93,13.56,0,2.39,28.93,False,,Personal Care
LI-00007473,TXN-0001655,PRD-00076,1,9.53,4.72,0,0.79,9.53,False,,Vitamins & Supplements
LI-00007474,TXN-0001655,PRD-00156,1,40.93,28.46,0,3.38,40.93,False,,Personal Care
LI-00007475,TXN-0001656,PRD-00743,1,5.79,3.25,0,0.48,5.79,False,,Snacks
