audit_event_id,event_datetime,store_id,employee_id,event_type,entity_type,entity_id,action,previous_value,new_value,approval_employee_id,device_id,success
AUD-00000876,2026-05-09 18:24:37,PH-004,EMP-0078,Sale,transaction,TXN-0000876,CREATE,,Completed,,POS,True
AUD-00000877,2026-05-02 19:20:30,PH-004,EMP-0086,Sale,transaction,TXN-0000877,CREATE,,Completed,,POS,True
AUD-00000878,2026-07-03 09:21:33,PH-005,EMP-0107,Sale,transaction,TXN-0000878,CREATE,,Completed,,POS,True
AUD-00000879,2026-05-12 21:08:44,PH-005,EMP-0100,Sale,transaction,TXN-0000879,CREATE,,Completed,,POS,True
AUD-00000880,2026-05-09 08:41:52,PH-003,EMP-0064,Sale,transaction,TXN-0000880,CREATE,,Completed,,POS,True
AUD-00000881,2026-05-27 20:18:19,PH-001,EMP-0014,Sale,transaction,TXN-0000881,CREATE,,Completed,,POS,True
AUD-00000882,2026-05-07 12:06:39,PH-001,EMP-0013,Sale,transaction,TXN-0000882,CREATE,,Completed,,POS,True
AUD-00000883,2026-07-17 19:34:43,PH-003,EMP-0047,Sale,transaction,TXN-0000883,CREATE,,Completed,,POS,True
AUD-00000884,2026-05-07 15:03:44,PH-001,EMP-0020,Sale,transaction,TXN-0000884,CREATE,,Completed,,POS,True
AUD-00000885,2026-05-09 21:57:51,PH-004,EMP-0069,Sale,transaction,TXN-0000885,CREATE,,Completed,,POS,True
AUD-00000886,2026-07-20 09:08:02,PH-001,EMP-0015,Sale,transaction,TXN-0000886,CREATE,,Completed,,POS,True
AUD-00000887,2026-07-19 12:13:17,PH-001,EMP-0003,Sale,transaction,TXN-0000887,CREATE,,Completed,,POS,True
AUD-00000888,2026-06-14 16:31:02,PH-003,EMP-0063,Sale,transaction,TXN-0000888,CREATE,,Completed,,POS,True
AUD-00000889,2026-07-14 17:58:07,PH-005,EMP-0105,Sale,transaction,TXN-0000889,CREATE,,Completed,,POS,True
AUD-00000890,2026-06-01 10:38:26,PH-004,EMP-0086,Sale,transaction,TXN-0000890,CREATE,,Completed,,POS,True
AUD-00000891,2026-07-17 16:51:30,PH-001,EMP-0013,Sale,transaction,TXN-0000891,CREATE,,Completed,,POS,True
AUD-00000892,2026-06-23 18:48:59,PH-002,EMP-0024,Sale,transaction,TXN-0000892,CREATE,,Completed,,POS,True
AUD-00000893,2026-05-28 20:57:15,PH-005,EMP-0091,Sale,transaction,TXN-0000893,CREATE,,Completed,,POS,True
AUD-00000894,2026-05-04 10:33:01,PH-005,EMP-0102,Sale,transaction,TXN-0000894,CREATE,,Completed,,POS,True
AUD-00000895,2026-05-03 10:07:28,PH-002,EMP-0036,Sale,transaction,TXN-0000895,CREATE,,Completed,,POS,True
AUD-00000896,2026-06-29 12:59:24,PH-004,EMP-0081,Sale,transaction,TXN-0000896,CREATE,,Completed,,POS,True
AUD-00000897,2026-06-23 19:02:56,PH-005,EMP-0104,Sale,transaction,TXN-0000897,CREATE,,Completed,,POS,True
AUD-00000898,2026-07-04 15:28:19,PH-004,EMP-0081,Sale,transaction,TXN-0000898,CREATE,,Completed,,POS,True
AUD-00000899,2026-06-18 15:55:36,PH-002,EMP-0037,Sale,transaction,TXN-0000899,CREATE,,Completed,,POS,True
AUD-00000900,2026-07-01 17:32:41,PH-002,EMP-0038,Sale,transaction,TXN-0000900,CREATE,,Completed,,POS,True
AUD-00000901,2026-05-02 20:49:47,PH-004,EMP-0080,Sale,transaction,TXN-0000901,CREATE,,Completed,,POS,True
AUD-00000902,2026-06-07 16:15:08,PH-001,EMP-0001,Sale,transaction,TXN-0000902,CREATE,,Completed,,POS,True
AUD-00000903,2026-05-15 16:11:14,PH-002,EMP-0040,Sale,transaction,TXN-0000903,CREATE,,Completed,,POS,True
AUD-00000904,2026-06-28 08:24:25,PH-001,EMP-0001,Sale,transaction,TXN-0000904,CREATE,,Completed,,POS,True
AUD-00000905,2026-05-15 19:33:43,PH-001,EMP-0012,Sale,transaction,TXN-0000905,CREATE,,Completed,,POS,True
AUD-00000906,2026-06-07 16:17:02,PH-002,EMP-0036,Sale,transaction,TXN-0000906,CREATE,,Completed,,POS,True
AUD-00000907,2026-06-11 15:16:56,PH-002,EMP-0039,Sale,transaction,TXN-0000907,CREATE,,Completed,,POS,True
AUD-00000908,2026-05-15 13:23:32,PH-001,EMP-0016,Sale,transaction,TXN-0000908,CREATE,,Completed,,POS,True
AUD-00000909,2026-07-22 21:19:16,PH-002,EMP-0042,Sale,transaction,TXN-0000909,CREATE,,Completed,,POS,True
AUD-00000910,2026-06-28 19:51:27,PH-003,EMP-0056,Sale,transaction,TXN-0000910,CREATE,,Completed,,POS,True
AUD-00000911,2026-06-12 14:59:47,PH-002,EMP-0042,Sale,transaction,TXN-0000911,CREATE,,Completed,,POS,True
AUD-00000912,2026-05-01 18:02:00,PH-004,EMP-0067,Sale,transaction,TXN-0000912,CREATE,,Completed,,POS,True
AUD-00000913,2026-05-29 15:55:34,PH-001,EMP-0003,Sale,transaction,TXN-0000913,CREATE,,Completed,,POS,True
AUD-00000914,2026-07-12 15:50:53,PH-002,EMP-0023,Sale,transaction,TXN-0000914,CREATE,,Completed,,POS,True
AUD-00000915,2026-07-19 12:49:49,PH-005,EMP-0107,Sale,transaction,TXN-0000915,CREATE,,Completed,,POS,True
AUD-00000916,2026-07-07 11:14:30,PH-005,EMP-0103,Sale,transaction,TXN-0000916,CREATE,,Completed,,POS,True
AUD-00000917,2026-05-05 19:41:03,PH-001,EMP-0001,Sale,transaction,TXN-0000917,CREATE,,Completed,,POS,True
AUD-00000918,2026-06-30 11:40:13,PH-002,EMP-0035,Sale,transaction,TXN-0000918,CREATE,,Completed,,POS,True
AUD-00000919,2026-07-01 13:43:33,PH-003,EMP-0045,Sale,transaction,TXN-0000919,CREATE,,Completed,,POS,True
AUD-00000920,2026-05-06 18:47:34,PH-004,EMP-0079,Sale,transaction,TXN-0000920,CREATE,,Completed,,POS,True
AUD-00000921,2026-05-23 21:55:31,PH-002,EMP-0041,Sale,transaction,TXN-0000921,CREATE,,Completed,,POS,True
AUD-00000922,2026-06-29 19:39:47,PH-005,EMP-0089,Sale,transaction,TXN-0000922,CREATE,,Completed,,POS,True
AUD-00000923,2026-05-20 09:16:37,PH-004,EMP-0069,Sale,transaction,TXN-0000923,CREATE,,Completed,,POS,True
AUD-00000924,2026-06-07 12:42:43,PH-005,EMP-0091,Sale,transaction,TXN-0000924,CREATE,,Completed,,POS,True
AUD-00000925,2026-05-24 09:57:38,PH-005,EMP-0091,Sale,transaction,TXN-0000925,CREATE,,Completed,,POS,True
AUD-00000926,2026-07-13 08:56:52,PH-001,EMP-0002,Sale,transaction,TXN-0000926,CREATE,,Completed,,POS,True
AUD-00000927,2026-05-11 13:42:40,PH-002,EMP-0039,Sale,transaction,TXN-0000927,CREATE,,Completed,,POS,True
AUD-00000928,2026-06-28 10:44:43,PH-001,EMP-0017,Sale,transaction,TXN-0000928,CREATE,,Completed,,POS,True
AUD-00000929,2026-06-26 09:24:46,PH-005,EMP-0106,Sale,transaction,TXN-0000929,CREATE,,Completed,,POS,True
AUD-00000930,2026-07-16 15:15:53,PH-002,EMP-0034,Sale,transaction,TXN-0000930,CREATE,,Completed,,POS,True
AUD-00000931,2026-05-25 18:52:34,PH-004,EMP-0080,Sale,transaction,TXN-0000931,CREATE,,Completed,,POS,True
AUD-00000932,2026-07-10 09:53:44,PH-005,EMP-0107,Sale,transaction,TXN-0000932,CREATE,,Completed,,POS,True
AUD-00000933,2026-06-29 16:40:20,PH-003,EMP-0062,Sale,transaction,TXN-0000933,CREATE,,Completed,,POS,True
AUD-00000934,2026-05-08 16:29:07,PH-005,EMP-0104,Sale,transaction,TXN-0000934,CREATE,,Completed,,POS,True
AUD-00000935,2026-07-18 10:15:55,PH-001,EMP-0006,Sale,transaction,TXN-0000935,CREATE,,Completed,,POS,True
AUD-00000936,2026-07-31 12:16:13,PH-003,EMP-0063,Sale,transaction,TXN-0000936,CREATE,,Completed,,POS,True
AUD-00000937,2026-05-28 08:56:24,PH-005,EMP-0100,Sale,transaction,TXN-0000937,CREATE,,Completed,,POS,True
AUD-00000938,2026-07-11 17:35:06,PH-001,EMP-0017,Sale,transaction,TXN-0000938,CREATE,,Completed,,POS,True
AUD-00000939,2026-07-19 20:25:08,PH-002,EMP-0036,Sale,transaction,TXN-0000939,CREATE,,Completed,,POS,True
AUD-00000940,2026-07-29 21:09:15,PH-005,EMP-0100,Sale,transaction,TXN-0000940,CREATE,,Completed,,POS,True
AUD-00000941,2026-05-17 16:42:39,PH-005,EMP-0105,Sale,transaction,TXN-0000941,CREATE,,Completed,,POS,True
AUD-00000942,2026-05-22 10:08:16,PH-002,EMP-0025,Sale,transaction,TXN-0000942,CREATE,,Completed,,POS,True
AUD-00000943,2026-06-29 08:17:16,PH-003,EMP-0060,Sale,transaction,TXN-0000943,CREATE,,Completed,,POS,True
AUD-00000944,2026-07-21 12:42:34,PH-003,EMP-0056,Sale,transaction,TXN-0000944,CREATE,,Completed,,POS,True
AUD-00000945,2026-05-19 08:19:12,PH-002,EMP-0041,Sale,transaction,TXN-0000945,CREATE,,Completed,,POS,True
AUD-00000946,2026-06-19 10:01:46,PH-001,EMP-0015,Sale,transaction,TXN-0000946,CREATE,,Completed,,POS,True
AUD-00000947,2026-05-17 13:05:01,PH-001,EMP-0001,Sale,transaction,TXN-0000947,CREATE,,Completed,,POS,True
AUD-00000948,2026-06-17 09:50:22,PH-001,EMP-0001,Sale,transaction,TXN-0000948,CREATE,,Completed,,POS,True
AUD-00000949,2026-07-29 14:02:01,PH-004,EMP-0084,Sale,transaction,TXN-0000949,CREATE,,Completed,,POS,True
AUD-00000950,2026-06-22 18:27:40,PH-004,EMP-0082,Sale,transaction,TXN-0000950,CREATE,,Completed,,POS,True
AUD-00000951,2026-05-23 13:12:14,PH-001,EMP-0014,Sale,transaction,TXN-0000951,CREATE,,Completed,,POS,True
AUD-00000952,2026-05-26 17:45:57,PH-005,EMP-0090,Sale,transaction,TXN-0000952,CREATE,,Completed,,POS,True
AUD-00000953,2026-07-08 09:36:34,PH-001,EMP-0001,Sale,transaction,TXN-0000953,CREATE,,Completed,,POS,True
AUD-00000954,2026-06-28 09:22:18,PH-004,EMP-0078,Sale,transaction,TXN-0000954,CREATE,,Completed,,POS,True
AUD-00000955,2026-07-08 11:12:59,PH-005,EMP-0100,Sale,transaction,TXN-0000955,CREATE,,Completed,,POS,True
AUD-00000956,2026-05-07 14:28:07,PH-001,EMP-0001,Sale,transaction,TXN-0000956,CREATE,,Completed,,POS,True
AUD-00000957,2026-07-09 16:12:38,PH-003,EMP-0056,Sale,transaction,TXN-0000957,CREATE,,Completed,,POS,True
AUD-00000958,2026-05-13 11:45:11,PH-004,EMP-0080,Sale,transaction,TXN-0000958,CREATE,,Completed,,POS,True
AUD-00000959,2026-06-23 08:28:32,PH-001,EMP-0012,Sale,transaction,TXN-0000959,CREATE,,Completed,,POS,True
AUD-00000960,2026-07-17 15:36:42,PH-003,EMP-0058,Sale,transaction,TXN-0000960,CREATE,,Completed,,POS,True
AUD-00000961,2026-07-26 20:58:43,PH-005,EMP-0089,Sale,transaction,TXN-0000961,CREATE,,Completed,,POS,True
AUD-00000962,2026-06-06 20:03:50,PH-003,EMP-0060,Sale,transaction,TXN-0000962,CREATE,,Completed,,POS,True
AUD-00000963,2026-05-10 11:21:41,PH-004,EMP-0079,Sale,transaction,TXN-0000963,CREATE,,Completed,,POS,True
AUD-00000964,2026-07-25 15:21:12,PH-005,EMP-0107,Sale,transaction,TXN-0000964,CREATE,,Completed,,POS,True
AUD-00000965,2026-05-12 13:09:52,PH-002,EMP-0042,Sale,transaction,TXN-0000965,CREATE,,Completed,,POS,True
AUD-00000966,2026-05-01 09:32:09,PH-004,EMP-0068,Sale,transaction,TXN-0000966,CREATE,,Completed,,POS,True
AUD-00000967,2026-05-27 19:45:21,PH-003,EMP-0063,Sale,transaction,TXN-0000967,CREATE,,Completed,,POS,True
AUD-00000968,2026-05-23 11:42:46,PH-003,EMP-0056,Sale,transaction,TXN-0000968,CREATE,,Completed,,POS,True
AUD-00000969,2026-05-21 19:03:26,PH-005,EMP-0104,Sale,transaction,TXN-0000969,CREATE,,Completed,,POS,True
AUD-00000970,2026-05-14 15:49:45,PH-002,EMP-0039,Sale,transaction,TXN-0000970,CREATE,,Completed,,POS,True
AUD-00000971,2026-06-14 12:37:45,PH-003,EMP-0063,Sale,transaction,TXN-0000971,CREATE,,Completed,,POS,True
AUD-00000972,2026-06-07 19:03:30,PH-002,EMP-0024,Sale,transaction,TXN-0000972,CREATE,,Completed,,POS,True
AUD-00000973,2026-07-31 20:08:13,PH-001,EMP-0019,Sale,transaction,TXN-0000973,CREATE,,Completed,,POS,True
AUD-00000974,2026-05-26 14:35:25,PH-002,EMP-0025,Sale,transaction,TXN-0000974,CREATE,,Completed,,POS,True
AUD-00000975,2026-07-31 19:48:25,PH-004,EMP-0085,Sale,transaction,TXN-0000975,CREATE,,Completed,,POS,True
AUD-00000976,2026-07-13 11:15:34,PH-003,EMP-0057,Sale,transaction,TXN-0000976,CREATE,,Completed,,POS,True
AUD-00000977,2026-07-19 20:58:52,PH-001,EMP-0018,Sale,transaction,TXN-0000977,CREATE,,Completed,,POS,True
AUD-00000978,2026-06-02 11:03:07,PH-003,EMP-0047,Sale,transaction,TXN-0000978,CREATE,,Completed,,POS,True
AUD-00000979,2026-07-21 13:56:52,PH-005,EMP-0102,Sale,transaction,TXN-0000979,CREATE,,Completed,,POS,True
AUD-00000980,2026-06-24 16:18:50,PH-002,EMP-0040,Sale,transaction,TXN-0000980,CREATE,,Completed,,POS,True
AUD-00000981,2026-07-27 08:02:55,PH-002,EMP-0041,Sale,transaction,TXN-0000981,CREATE,,Completed,,POS,True
AUD-00000982,2026-06-06 17:06:22,PH-005,EMP-0106,Sale,transaction,TXN-0000982,CREATE,,Completed,,POS,True
AUD-00000983,2026-06-01 19:25:39,PH-001,EMP-0017,Sale,transaction,TXN-0000983,CREATE,,Completed,,POS,True
AUD-00000984,2026-05-14 15:56:24,PH-003,EMP-0060,Sale,transaction,TXN-0000984,CREATE,,Completed,,POS,True
AUD-00000985,2026-06-27 20:23:56,PH-003,EMP-0047,Sale,transaction,TXN-0000985,CREATE,,Completed,,POS,True
AUD-00000986,2026-06-15 12:44:35,PH-003,EMP-0046,Sale,transaction,TXN-0000986,CREATE,,Completed,,POS,True
AUD-00000987,2026-06-10 19:18:10,PH-002,EMP-0036,Sale,transaction,TXN-0000987,CREATE,,Completed,,POS,True
AUD-00000988,2026-07-20 12:48:46,PH-002,EMP-0035,Sale,transaction,TXN-0000988,CREATE,,Completed,,POS,True
AUD-00000989,2026-07-07 10:42:24,PH-004,EMP-0086,Sale,transaction,TXN-0000989,CREATE,,Completed,,POS,True
AUD-00000990,2026-07-27 16:49:51,PH-001,EMP-0003,Sale,transaction,TXN-0000990,CREATE,,Completed,,POS,True
AUD-00000991,2026-06-29 10:09:11,PH-001,EMP-0003,Sale,transaction,TXN-0000991,CREATE,,Completed,,POS,True
AUD-00000992,2026-06-20 11:35:33,PH-001,EMP-0018,Sale,transaction,TXN-0000992,CREATE,,Completed,,POS,True
AUD-00000993,2026-05-09 08:32:45,PH-004,EMP-0068,Sale,transaction,TXN-0000993,CREATE,,Completed,,POS,True
AUD-00000994,2026-07-06 21:28:12,PH-005,EMP-0089,Sale,transaction,TXN-0000994,CREATE,,Completed,,POS,True
AUD-00000995,2026-06-22 19:59:47,PH-002,EMP-0040,Sale,transaction,TXN-0000995,CREATE,,Completed,,POS,True
AUD-00000996,2026-07-04 10:48:29,PH-003,EMP-0058,Sale,transaction,TXN-0000996,CREATE,,Completed,,POS,True
AUD-00000997,2026-06-20 21:47:45,PH-004,EMP-0083,Sale,transaction,TXN-0000997,CREATE,,Completed,,POS,True
AUD-00000998,2026-06-06 20:44:01,PH-005,EMP-0101,Sale,transaction,TXN-0000998,CREATE,,Completed,,POS,True
AUD-00000999,2026-06-25 21:36:29,PH-003,EMP-0056,Sale,transaction,TXN-0000999,CREATE,,Completed,,POS,True
AUD-00001000,2026-07-28 11:58:02,PH-004,EMP-0083,Sale,transaction,TXN-0001000,CREATE,,Completed,,POS,True
AUD-00001001,2026-06-03 12:42:10,PH-001,EMP-0015,Sale,transaction,TXN-0001001,CREATE,,Completed,,POS,True
AUD-00001002,2026-07-07 21:23:10,PH-003,EMP-0047,Sale,transaction,TXN-0001002,CREATE,,Completed,,POS,True
AUD-00001003,2026-07-16 18:38:32,PH-004,EMP-0081,Sale,transaction,TXN-0001003,CREATE,,Completed,,POS,True
AUD-00001004,2026-05-21 15:40:16,PH-004,EMP-0068,Sale,transaction,TXN-0001004,CREATE,,Completed,,POS,True
AUD-00001005,2026-07-25 12:41:18,PH-004,EMP-0079,Sale,transaction,TXN-0001005,CREATE,,Completed,,POS,True
AUD-00001006,2026-06-25 20:36:47,PH-004,EMP-0079,Sale,transaction,TXN-0001006,CREATE,,Completed,,POS,True
AUD-00001007,2026-06-23 15:33:55,PH-001,EMP-0020,Sale,transaction,TXN-0001007,CREATE,,Completed,,POS,True
AUD-00001008,2026-06-29 11:12:20,PH-001,EMP-0014,Sale,transaction,TXN-0001008,CREATE,,Completed,,POS,True
AUD-00001009,2026-07-14 18:07:09,PH-005,EMP-0101,Sale,transaction,TXN-0001009,CREATE,,Completed,,POS,True
AUD-00001010,2026-07-26 18:34:51,PH-001,EMP-0012,Sale,transaction,TXN-0001010,CREATE,,Completed,,POS,True
AUD-00001011,2026-06-04 11:50:32,PH-004,EMP-0080,Sale,transaction,TXN-0001011,CREATE,,Completed,,POS,True
AUD-00001012,2026-05-14 21:56:21,PH-002,EMP-0038,Sale,transaction,TXN-0001012,CREATE,,Completed,,POS,True
AUD-00001013,2026-06-01 09:26:12,PH-004,EMP-0083,Sale,transaction,TXN-0001013,CREATE,,Completed,,POS,True
AUD-00001014,2026-05-28 16:19:04,PH-005,EMP-0107,Sale,transaction,TXN-0001014,CREATE,,Completed,,POS,True
AUD-00001015,2026-06-22 18:52:16,PH-001,EMP-0013,Sale,transaction,TXN-0001015,CREATE,,Completed,,POS,True
AUD-00001016,2026-06-26 16:48:57,PH-001,EMP-0016,Sale,transaction,TXN-0001016,CREATE,,Completed,,POS,True
AUD-00001017,2026-06-08 08:33:49,PH-001,EMP-0018,Sale,transaction,TXN-0001017,CREATE,,Completed,,POS,True
AUD-00001018,2026-07-29 09:59:41,PH-001,EMP-0013,Sale,transaction,TXN-0001018,CREATE,,Completed,,POS,True
AUD-00001019,2026-05-03 08:35:20,PH-002,EMP-0035,Sale,transaction,TXN-0001019,CREATE,,Completed,,POS,True
AUD-00001020,2026-07-07 21:34:13,PH-003,EMP-0061,Sale,transaction,TXN-0001020,CREATE,,Completed,,POS,True
AUD-00001021,2026-07-22 16:59:05,PH-002,EMP-0023,Sale,transaction,TXN-0001021,CREATE,,Completed,,POS,True
AUD-00001022,2026-06-02 17:57:10,PH-004,EMP-0082,Sale,transaction,TXN-0001022,CREATE,,Completed,,POS,True
AUD-00001023,2026-07-19 18:03:48,PH-001,EMP-0020,Sale,transaction,TXN-0001023,CREATE,,Completed,,POS,True
AUD-00001024,2026-06-14 13:06:19,PH-002,EMP-0024,Sale,transaction,TXN-0001024,CREATE,,Completed,,POS,True
AUD-00001025,2026-07-05 20:36:51,PH-005,EMP-0090,Sale,transaction,TXN-0001025,CREATE,,Completed,,POS,True
AUD-00001026,2026-05-15 20:59:04,PH-003,EMP-0045,Sale,transaction,TXN-0001026,CREATE,,Completed,,POS,True
AUD-00001027,2026-05-29 14:34:31,PH-001,EMP-0017,Sale,transaction,TXN-0001027,CREATE,,Completed,,POS,True
AUD-00001028,2026-07-09 11:21:48,PH-002,EMP-0039,Sale,transaction,TXN-0001028,CREATE,,Completed,,POS,True
AUD-00001029,2026-05-07 14:55:50,PH-003,EMP-0056,Sale,transaction,TXN-0001029,CREATE,,Completed,,POS,True
AUD-00001030,2026-05-26 14:30:23,PH-004,EMP-0067,Sale,transaction,TXN-0001030,CREATE,,Completed,,POS,True
AUD-00001031,2026-05-06 19:33:59,PH-001,EMP-0015,Sale,transaction,TXN-0001031,CREATE,,Completed,,POS,True
AUD-00001032,2026-05-15 17:11:31,PH-003,EMP-0060,Sale,transaction,TXN-0001032,CREATE,,Completed,,POS,True
AUD-00001033,2026-07-04 13:29:56,PH-002,EMP-0038,Sale,transaction,TXN-0001033,CREATE,,Completed,,POS,True
AUD-00001034,2026-05-30 20:40:50,PH-003,EMP-0059,Sale,transaction,TXN-0001034,CREATE,,Completed,,POS,True
AUD-00001035,2026-05-03 15:20:01,PH-005,EMP-0102,Sale,transaction,TXN-0001035,CREATE,,Completed,,POS,True
AUD-00001036,2026-06-04 20:25:10,PH-001,EMP-0018,Sale,transaction,TXN-0001036,CREATE,,Completed,,POS,True
AUD-00001037,2026-06-29 21:56:19,PH-001,EMP-0019,Sale,transaction,TXN-0001037,CREATE,,Completed,,POS,True
AUD-00001038,2026-06-01 14:45:16,PH-001,EMP-0020,Sale,transaction,TXN-0001038,CREATE,,Completed,,POS,True
AUD-00001039,2026-05-21 20:52:04,PH-004,EMP-0068,Sale,transaction,TXN-0001039,CREATE,,Completed,,POS,True
AUD-00001040,2026-05-24 13:41:54,PH-001,EMP-0020,Sale,transaction,TXN-0001040,CREATE,,Completed,,POS,True
AUD-00001041,2026-07-03 16:53:43,PH-001,EMP-0014,Sale,transaction,TXN-0001041,CREATE,,Completed,,POS,True
AUD-00001042,2026-07-05 16:17:21,PH-003,EMP-0061,Sale,transaction,TXN-0001042,CREATE,,Completed,,POS,True
AUD-00001043,2026-06-10 11:46:17,PH-001,EMP-0012,Sale,transaction,TXN-0001043,CREATE,,Completed,,POS,True
AUD-00001044,2026-05-26 18:25:40,PH-004,EMP-0084,Sale,transaction,TXN-0001044,CREATE,,Completed,,POS,True
AUD-00001045,2026-06-16 18:13:35,PH-005,EMP-0101,Sale,transaction,TXN-0001045,CREATE,,Completed,,POS,True
AUD-00001046,2026-06-22 19:56:20,PH-004,EMP-0086,Sale,transaction,TXN-0001046,CREATE,,Completed,,POS,True
AUD-00001047,2026-07-19 08:38:05,PH-005,EMP-0090,Sale,transaction,TXN-0001047,CREATE,,Completed,,POS,True
AUD-00001048,2026-07-06 18:51:41,PH-004,EMP-0084,Sale,transaction,TXN-0001048,CREATE,,Completed,,POS,True
AUD-00001049,2026-06-09 08:21:36,PH-004,EMP-0081,Sale,transaction,TXN-0001049,CREATE,,Completed,,POS,True
AUD-00001050,2026-05-15 13:43:10,PH-005,EMP-0106,Sale,transaction,TXN-0001050,CREATE,,Completed,,POS,True
AUD-00001051,2026-06-11 15:44:16,PH-005,EMP-0101,Sale,transaction,TXN-0001051,CREATE,,Completed,,POS,True
AUD-00001052,2026-06-08 20:38:31,PH-002,EMP-0041,Sale,transaction,TXN-0001052,CREATE,,Completed,,POS,True
AUD-00001053,2026-05-17 14:05:19,PH-003,EMP-0047,Sale,transaction,TXN-0001053,CREATE,,Completed,,POS,True
AUD-00001054,2026-05-12 08:01:19,PH-005,EMP-0107,Sale,transaction,TXN-0001054,CREATE,,Completed,,POS,True
AUD-00001055,2026-07-05 08:53:53,PH-003,EMP-0059,Sale,transaction,TXN-0001055,CREATE,,Completed,,POS,True
AUD-00001056,2026-06-16 08:45:20,PH-005,EMP-0104,Sale,transaction,TXN-0001056,CREATE,,Completed,,POS,True
AUD-00001057,2026-05-21 08:14:41,PH-005,EMP-0103,Sale,transaction,TXN-0001057,CREATE,,Completed,,POS,True
AUD-00001058,2026-05-28 14:50:07,PH-004,EMP-0086,Sale,transaction,TXN-0001058,CREATE,,Completed,,POS,True
AUD-00001059,2026-07-17 18:51:08,PH-002,EMP-0025,Sale,transaction,TXN-0001059,CREATE,,Completed,,POS,True
AUD-00001060,2026-07-04 16:56:20,PH-001,EMP-0001,Sale,transaction,TXN-0001060,CREATE,,Completed,,POS,True
AUD-00001061,2026-06-11 19:19:39,PH-005,EMP-0100,Sale,transaction,TXN-0001061,CREATE,,Completed,,POS,True
AUD-00001062,2026-07-26 14:05:57,PH-003,EMP-0063,Sale,transaction,TXN-0001062,CREATE,,Completed,,POS,True
AUD-00001063,2026-05-17 11:04:47,PH-002,EMP-0040,Sale,transaction,TXN-0001063,CREATE,,Completed,,POS,True
AUD-00001064,2026-05-07 20:02:43,PH-001,EMP-0016,Sale,transaction,TXN-0001064,CREATE,,Completed,,POS,True
AUD-00001065,2026-07-12 15:33:15,PH-003,EMP-0045,Sale,transaction,TXN-0001065,CREATE,,Completed,,POS,True
AUD-00001066,2026-05-09 08:38:04,PH-002,EMP-0036,Sale,transaction,TXN-0001066,CREATE,,Completed,,POS,True
AUD-00001067,2026-07-21 16:18:18,PH-004,EMP-0083,Sale,transaction,TXN-0001067,CREATE,,Completed,,POS,True
AUD-00001068,2026-07-10 08:33:46,PH-001,EMP-0003,Sale,transaction,TXN-0001068,CREATE,,Completed,,POS,True
AUD-00001069,2026-07-22 21:20:57,PH-002,EMP-0024,Sale,transaction,TXN-0001069,CREATE,,Completed,,POS,True
AUD-00001070,2026-05-07 11:30:47,PH-001,EMP-0015,Sale,transaction,TXN-0001070,CREATE,,Completed,,POS,True
AUD-00001071,2026-07-27 08:57:32,PH-004,EMP-0083,Sale,transaction,TXN-0001071,CREATE,,Completed,,POS,True
AUD-00001072,2026-06-04 11:21:00,PH-005,EMP-0103,Sale,transaction,TXN-0001072,CREATE,,Completed,,POS,True
AUD-00001073,2026-07-08 16:24:47,PH-002,EMP-0036,Sale,transaction,TXN-0001073,CREATE,,Completed,,POS,True
AUD-00001074,2026-07-23 10:49:47,PH-002,EMP-0035,Sale,transaction,TXN-0001074,CREATE,,Completed,,POS,True
AUD-00001075,2026-06-12 11:11:06,PH-005,EMP-0102,Sale,transaction,TXN-0001075,CREATE,,Completed,,POS,True
AUD-00001076,2026-07-10 12:55:08,PH-005,EMP-0100,Sale,transaction,TXN-0001076,CREATE,,Completed,,POS,True
AUD-00001077,2026-05-08 14:46:14,PH-003,EMP-0064,Sale,transaction,TXN-0001077,CREATE,,Completed,,POS,True
AUD-00001078,2026-06-03 13:53:05,PH-001,EMP-0020,Sale,transaction,TXN-0001078,CREATE,,Completed,,POS,True
AUD-00001079,2026-05-23 08:03:34,PH-001,EMP-0002,Sale,transaction,TXN-0001079,CREATE,,Completed,,POS,True
AUD-00001080,2026-07-26 13:01:50,PH-003,EMP-0061,Sale,transaction,TXN-0001080,CREATE,,Completed,,POS,True
AUD-00001081,2026-05-23 20:53:52,PH-004,EMP-0069,Sale,transaction,TXN-0001081,CREATE,,Completed,,POS,True
AUD-00001082,2026-05-16 14:22:21,PH-001,EMP-0016,Sale,transaction,TXN-0001082,CREATE,,Completed,,POS,True
AUD-00001083,2026-06-18 09:34:55,PH-003,EMP-0063,Sale,transaction,TXN-0001083,CREATE,,Completed,,POS,True
AUD-00001084,2026-05-19 12:40:35,PH-004,EMP-0068,Sale,transaction,TXN-0001084,CREATE,,Completed,,POS,True
AUD-00001085,2026-07-12 15:58:16,PH-001,EMP-0017,Sale,transaction,TXN-0001085,CREATE,,Completed,,POS,True
AUD-00001086,2026-07-03 20:38:09,PH-005,EMP-0102,Sale,transaction,TXN-0001086,CREATE,,Completed,,POS,True
